,straight,right,left
2012-06-04 05:10:00,0.46928772,0.17430727,0.35640508
2012-06-04 05:15:00,0.43504047,0.17437622,0.39058328
2012-06-04 05:20:00,0.43484518,0.16961844,0.3955364
2012-06-04 05:25:00,0.49285403,0.19794005,0.30920595
2012-06-04 05:30:00,0.4568655,0.17403714,0.36909732
2012-06-04 05:35:00,0.38922748,0.2357353,0.3750372
2012-06-04 05:40:00,0.36853123,0.27354017,0.35792857
2012-06-04 05:45:00,0.36322957,0.29101822,0.34575224
2012-06-04 05:50:00,0.44958502,0.19573687,0.35467812
2012-06-04 05:55:00,0.35634834,0.3044889,0.33916277
2012-06-04 06:00:00,0.47719032,0.22552718,0.29728243
2012-06-04 06:05:00,0.33859947,0.32928118,0.33211944
2012-06-04 06:10:00,0.34436673,0.3159423,0.33969098
2012-06-04 06:15:00,0.3353999,0.3304184,0.3341816
2012-06-04 06:20:00,0.33378902,0.3325836,0.3336274
2012-06-04 06:25:00,0.33238265,0.32809958,0.3395178
2012-06-04 06:30:00,0.33453003,0.33167422,0.33379573
2012-06-04 06:35:00,0.33596006,0.32945105,0.33458894
2012-06-04 06:40:00,0.3354461,0.32983658,0.3347173
2012-06-04 06:45:00,0.3347497,0.33141375,0.33383647
2012-06-04 06:50:00,0.3350561,0.3304099,0.334534
2012-06-04 06:55:00,0.15547596,0.4219409,0.42258316
2012-06-04 07:00:00,0.24582472,0.37708765,0.37708765
2012-06-04 07:05:00,0.33333334,0.33333334,0.33333334
2012-06-04 07:10:00,0.3333333,0.33333334,0.33333334
2012-06-04 07:15:00,0.33332828,0.33333588,0.33333588
2012-06-04 07:20:00,0.33333287,0.3333336,0.3333336
2012-06-04 07:25:00,0.3330937,0.33345318,0.33345318
2012-06-04 07:30:00,0.3326675,0.33366627,0.33366627
2012-06-04 07:35:00,0.33258003,0.33370999,0.33370999
2012-06-04 07:40:00,0.33327976,0.3333601,0.3333601
2012-06-04 07:45:00,0.33332,0.33334002,0.33334002
2012-06-04 07:50:00,0.3332821,0.33335894,0.33335894
2012-06-04 07:55:00,0.33236602,0.333817,0.333817
2012-06-04 08:00:00,0.33331266,0.33334365,0.33334365
2012-06-04 08:05:00,0.31877705,0.3406115,0.3406115
2012-06-04 08:10:00,0.32927126,0.33536437,0.33536437
2012-06-04 08:15:00,0.3333328,0.3333336,0.3333336
2012-06-04 08:20:00,0.32843027,0.33578488,0.33578488
2012-06-04 08:25:00,0.29866096,0.3506695,0.3506695
2012-06-04 08:30:00,0.305796,0.34710202,0.34710202
2012-06-04 08:35:00,0.3133375,0.34333128,0.34333128
2012-06-04 08:40:00,0.33301374,0.33349314,0.33349314
2012-06-04 08:45:00,0.33267933,0.3336603,0.3336603
2012-06-04 08:50:00,0.33135313,0.33432344,0.33432344
2012-06-04 08:55:00,0.3328165,0.33359176,0.33359176
2012-06-04 09:00:00,0.1737115,0.41314423,0.4131443
2012-06-04 09:05:00,0.30894366,0.34552816,0.34552816
2012-06-04 09:10:00,0.3327776,0.3336112,0.3336112
2012-06-04 09:15:00,0.32812154,0.33593923,0.33593923
2012-06-04 09:20:00,0.2750715,0.36246425,0.36246425
2012-06-04 09:25:00,0.3228535,0.33857325,0.33857325
2012-06-04 09:30:00,0.22415479,0.3879226,0.3879226
2012-06-04 09:35:00,0.33280873,0.3335956,0.3335956
2012-06-04 09:40:00,0.32790017,0.33618575,0.33591405
2012-06-04 09:45:00,0.33332396,0.33335257,0.33332348
2012-06-04 09:50:00,0.33305883,0.33347058,0.33347058
2012-06-04 09:55:00,0.32936648,0.33531836,0.3353151
2012-06-04 10:00:00,0.3330335,0.33348328,0.33348325
2012-06-04 10:05:00,0.33326325,0.33336842,0.33336833
2012-06-04 10:10:00,0.16366169,0.4181692,0.4181691
2012-06-04 10:15:00,0.31792536,0.3410373,0.3410373
2012-06-04 10:20:00,0.30680683,0.3465966,0.3465966
2012-06-04 10:25:00,0.28496936,0.35751534,0.35751534
2012-06-04 10:30:00,0.19711949,0.40144026,0.40144026
2012-06-04 10:35:00,0.27054998,0.364725,0.364725
2012-06-04 10:40:00,0.33303726,0.33348137,0.33348137
2012-06-04 10:45:00,0.28163904,0.35918045,0.35918045
2012-06-04 10:50:00,0.2983379,0.35083106,0.35083106
2012-06-04 10:55:00,0.29491514,0.35254246,0.35254246
2012-06-04 11:00:00,0.23169646,0.3841518,0.3841518
2012-06-04 11:05:00,0.15638946,0.42180526,0.42180526
2012-06-04 11:10:00,0.15581706,0.42209148,0.42209148
2012-06-04 11:15:00,0.16524655,0.41737673,0.41737673
2012-06-04 11:20:00,0.23005578,0.38497213,0.38497213
2012-06-04 11:25:00,0.15536244,0.4223189,0.42231876
2012-06-04 11:30:00,0.15645315,0.4244108,0.4191361
2012-06-04 11:35:00,0.1689173,0.44185963,0.389223
2012-06-04 11:40:00,0.22568347,0.41927415,0.3550424
2012-06-04 11:45:00,0.18989088,0.39519677,0.41491237
2012-06-04 11:50:00,0.15974928,0.42506298,0.41518775
2012-06-04 11:55:00,0.17429526,0.419116,0.4065888
2012-06-04 12:00:00,0.16595288,0.41646227,0.41758475
2012-06-04 12:05:00,0.33820283,0.33008277,0.3317144
2012-06-04 12:10:00,0.34084296,0.3264692,0.33268785
2012-06-04 12:15:00,0.3353046,0.33261043,0.33208495
2012-06-04 12:20:00,0.33416656,0.33268374,0.33314973
2012-06-04 12:25:00,0.33782336,0.3301945,0.33198217
2012-06-04 12:30:00,0.33507162,0.33101484,0.33391353
2012-06-04 12:35:00,0.33559868,0.33236358,0.3320377
2012-06-04 12:40:00,0.33407643,0.33255076,0.33337277
2012-06-04 12:45:00,0.3341716,0.33306104,0.33276734
2012-06-04 12:50:00,0.33465657,0.33133844,0.334005
2012-06-04 12:55:00,0.33453315,0.33227,0.33319688
2012-06-04 13:00:00,0.33548546,0.33017808,0.3343365
2012-06-04 13:05:00,0.33449554,0.33158824,0.33391613
2012-06-04 13:10:00,0.33544818,0.33012328,0.33442858
2012-06-04 13:15:00,0.33484995,0.3322898,0.33286026
2012-06-04 13:20:00,0.3339063,0.33263993,0.33345377
2012-06-04 13:25:00,0.33439967,0.3329165,0.33268383
2012-06-04 13:30:00,0.33386782,0.33296686,0.3331653
2012-06-04 13:35:00,0.335419,0.33095136,0.33362964
2012-06-04 13:40:00,0.33452916,0.3322985,0.3331723
2012-06-04 13:45:00,0.36351877,0.27458513,0.36189607
2012-06-04 13:50:00,0.3374775,0.3284663,0.3340562
2012-06-04 13:55:00,0.34299663,0.33016673,0.32683668
2012-06-04 14:00:00,0.34542865,0.3379503,0.31662107
2012-06-04 14:05:00,0.47805005,0.17814441,0.34380558
2012-06-04 14:10:00,0.5361367,0.21327975,0.25058353
2012-06-04 14:15:00,0.50059205,0.2391629,0.26024503
2012-06-04 14:20:00,0.4937696,0.2033238,0.3029066
2012-06-04 14:25:00,0.44791818,0.29029492,0.26178688
2012-06-04 14:30:00,0.41366285,0.22623724,0.36009985
2012-06-04 14:35:00,0.42624262,0.1570736,0.41668382
2012-06-04 14:40:00,0.43448702,0.16023311,0.4052799
2012-06-04 14:45:00,0.42507333,0.15640853,0.41851816
2012-06-04 14:50:00,0.42722738,0.15728645,0.4154862
2012-06-04 14:55:00,0.42614183,0.1567978,0.41706038
2012-06-04 15:00:00,0.4292913,0.15798981,0.41271883
2012-06-04 15:05:00,0.430701,0.15849665,0.4108024
2012-06-04 15:10:00,0.4252146,0.15645818,0.4183272
2012-06-04 15:15:00,0.42718112,0.15717906,0.41563982
2012-06-04 15:20:00,0.42590111,0.15674196,0.41735688
2012-06-04 15:25:00,0.43093446,0.15860341,0.4104621
2012-06-04 15:30:00,0.42476696,0.1563045,0.41892856
2012-06-04 15:35:00,0.42624554,0.15683584,0.41691864
2012-06-04 15:40:00,0.4266904,0.15698802,0.41632158
2012-06-04 15:45:00,0.5005176,0.18431242,0.31516993
2012-06-04 15:50:00,0.44108766,0.16267037,0.39624196
2012-06-04 15:55:00,0.43552968,0.1667863,0.397684
2012-06-04 16:00:00,0.43393525,0.16441453,0.40165025
2012-06-04 16:05:00,0.42818847,0.16672388,0.40508762
2012-06-04 16:10:00,0.44487503,0.16442199,0.390703
2012-06-04 16:15:00,0.44100896,0.16368566,0.39530542
2012-06-04 16:20:00,0.461447,0.17067753,0.36787552
2012-06-04 16:25:00,0.43925098,0.16249563,0.39825332
2012-06-04 16:30:00,0.46806982,0.17361996,0.3583102
2012-06-04 16:35:00,0.4811828,0.17816086,0.3406564
2012-06-04 16:40:00,0.5060338,0.18790022,0.306066
2012-06-04 16:45:00,0.52626354,0.19610025,0.27763623
2012-06-04 16:50:00,0.502771,0.18645082,0.31077814
2012-06-04 16:55:00,0.5230233,0.20096631,0.27601036
2012-06-04 17:00:00,0.5576182,0.22723822,0.2151436
2012-06-04 17:05:00,0.5637873,0.22643113,0.20978162
2012-06-04 17:10:00,0.57113236,0.21512905,0.21373866
2012-06-04 17:15:00,0.57396674,0.21301661,0.21301661
2012-06-04 17:20:00,0.5742671,0.21286644,0.21286644
2012-06-04 17:25:00,0.5730374,0.2134813,0.2134813
2012-06-04 17:30:00,0.5739492,0.2130254,0.2130254
2012-06-04 17:35:00,0.5687108,0.21564461,0.21564461
2012-06-04 17:40:00,0.5714533,0.2142734,0.2142734
2012-06-04 17:45:00,0.5718655,0.2140673,0.2140673
2012-06-04 17:50:00,0.5645223,0.21773882,0.21773882
2012-06-04 17:55:00,0.57411736,0.21294132,0.21294132
2012-06-04 18:00:00,0.55926836,0.22036582,0.22036582
2012-06-04 18:05:00,0.5724276,0.21378623,0.21378623
2012-06-04 18:10:00,0.5657895,0.21710524,0.21710524
2012-06-04 18:15:00,0.57558525,0.2122074,0.2122074
2012-06-04 18:20:00,0.571538,0.21423101,0.21423101
2012-06-04 18:25:00,0.57512265,0.2124387,0.2124387
2012-06-04 18:30:00,0.57490665,0.21254663,0.21254663
2012-06-04 18:35:00,0.5760459,0.21197706,0.21197706
2012-06-04 18:40:00,0.5760658,0.21196705,0.21196705
2012-06-04 18:45:00,0.57610387,0.21194808,0.21194808
2012-06-04 18:50:00,0.5760954,0.21193863,0.21196598
2012-06-04 18:55:00,0.5002916,0.18405353,0.3156549
2012-06-04 19:00:00,0.46904662,0.1726603,0.35829306
2012-06-04 19:05:00,0.5495636,0.20281954,0.2476169
2012-06-04 19:10:00,0.5068968,0.18803869,0.30506456
2012-06-04 19:15:00,0.53387356,0.19872893,0.2673975
2012-06-04 19:20:00,0.49593478,0.18538135,0.31868377
2012-06-04 19:25:00,0.49919757,0.18532331,0.31547904
