,straight,right,left
2017-05-25 19:45:00,0.33101213,0.18003564,0.48895228
2017-05-25 19:50:00,0.32073542,0.18324906,0.49601555
2017-05-25 19:55:00,0.33416355,0.17969076,0.48614573
2017-05-25 20:00:00,0.36501527,0.17199676,0.46298793
2017-05-25 20:05:00,0.34366077,0.18128772,0.47505146
2017-05-25 20:10:00,0.3360429,0.17893635,0.48502073
2017-05-25 20:15:00,0.34987673,0.17567894,0.47444442
2017-05-25 20:20:00,0.37568074,0.17424439,0.4500749
2017-05-25 20:25:00,0.435574,0.19556187,0.3688641
2017-05-25 20:30:00,0.44826964,0.20096321,0.3507671
2017-05-25 20:35:00,0.4203802,0.17965566,0.39996415
2017-05-25 20:40:00,0.38131234,0.16891202,0.4497757
2017-05-25 20:45:00,0.3689623,0.17006886,0.4609688
2017-05-25 20:50:00,0.37217292,0.169937,0.45789015
2017-05-25 20:55:00,0.3890736,0.17576964,0.4351568
2017-05-25 21:00:00,0.4056016,0.16249876,0.4318997
2017-05-25 21:05:00,0.41351897,0.15962133,0.42685974
2017-05-25 21:10:00,0.43319437,0.16414449,0.4026611
2017-05-25 21:15:00,0.41223848,0.15978555,0.42797592
2017-05-25 21:20:00,0.41672444,0.15749781,0.42577776
2017-05-25 21:25:00,0.41748315,0.15729745,0.4252194
2017-05-25 21:30:00,0.41665325,0.15791617,0.4254307
2017-05-25 21:35:00,0.45600045,0.17475931,0.36924025
2017-05-25 21:40:00,0.42447272,0.16257519,0.41295215
2017-05-25 21:45:00,0.45314053,0.17977577,0.36708376
2017-05-25 21:50:00,0.42303392,0.16087969,0.41608638
2017-05-25 21:55:00,0.41586763,0.15732656,0.42680576
2017-05-25 22:00:00,0.40136775,0.16143376,0.4371985
2017-05-25 22:05:00,0.41581997,0.16262732,0.42155272
2017-05-25 22:10:00,0.37579978,0.17000405,0.4541962
2017-05-25 22:15:00,0.41332883,0.1857863,0.40088478
2017-05-25 22:20:00,0.3514066,0.17751142,0.47108194
2017-05-25 22:25:00,0.34009197,0.22433642,0.43557164
2017-05-25 22:30:00,0.3657029,0.18700805,0.447289
2017-05-25 22:35:00,0.3290338,0.19481714,0.47614902
2017-05-25 22:40:00,0.34774664,0.20777254,0.44448087
2017-05-25 22:45:00,0.34722564,0.17706318,0.4757111
2017-05-25 22:50:00,0.33565366,0.18247941,0.48186687
2017-05-25 22:55:00,0.44814882,0.1980205,0.35383072
2017-05-25 23:00:00,0.34989598,0.20233439,0.44776964
2017-05-25 23:05:00,0.34748676,0.17607772,0.47643554
2017-05-25 23:10:00,0.30966714,0.19097021,0.49936268
2017-05-25 23:15:00,0.33058265,0.18229508,0.4871222
2017-05-25 23:20:00,0.30588895,0.18895863,0.50515246
2017-05-25 23:25:00,0.3419414,0.18815303,0.46990553
2017-05-25 23:30:00,0.34590623,0.20016894,0.45392478
2017-05-25 23:35:00,0.36794573,0.17503965,0.45701465
2017-05-25 23:40:00,0.36984724,0.1716734,0.45847937
2017-05-25 23:45:00,0.35005438,0.19384764,0.45609805
2017-05-25 23:50:00,0.3664347,0.17316754,0.46039778
2017-05-25 23:55:00,0.43579957,0.19691661,0.36728382
2017-05-26 00:00:00,0.39162832,0.17831996,0.43005168
2017-05-26 00:05:00,0.3398457,0.18975489,0.4703995
2017-05-26 00:10:00,0.3620497,0.1739449,0.4640054
2017-05-26 00:15:00,0.34866413,0.20853183,0.44280398
2017-05-26 00:20:00,0.3774144,0.19902515,0.42356044
2017-05-26 00:25:00,0.49679565,0.22403324,0.2791711
2017-05-26 00:30:00,0.52509135,0.22969756,0.24521114
2017-05-26 00:35:00,0.4084972,0.19271186,0.3987909
2017-05-26 00:40:00,0.3588549,0.17439778,0.46674734
2017-05-26 00:45:00,0.3944513,0.20009206,0.40545657
2017-05-26 00:50:00,0.39763886,0.19676763,0.40559357
2017-05-26 00:55:00,0.37427542,0.19510789,0.43061662
2017-05-26 01:00:00,0.36568198,0.19337897,0.44093907
2017-05-26 01:05:00,0.35053053,0.17518212,0.4742874
2017-05-26 01:10:00,0.45242175,0.22660883,0.32096946
2017-05-26 01:15:00,0.49994993,0.23760808,0.26244205
2017-05-26 01:20:00,0.38480777,0.1781936,0.4369986
2017-05-26 01:25:00,0.41579133,0.16373928,0.42046937
2017-05-26 01:30:00,0.53446674,0.2328829,0.23265037
2017-05-26 01:35:00,0.5539,0.2228711,0.22322893
2017-05-26 01:40:00,0.41263095,0.17835286,0.4090162
