,straight,right,left
2012-06-04 05:10:00,0.5394509,0.20528956,0.25525954
2012-06-04 05:15:00,0.5626747,0.2106348,0.22669047
2012-06-04 05:20:00,0.53867763,0.20333827,0.2579841
2012-06-04 05:25:00,0.56343067,0.21180479,0.22476451
2012-06-04 05:30:00,0.5285953,0.21202289,0.25938177
2012-06-04 05:35:00,0.5500003,0.20629013,0.24370955
2012-06-04 05:40:00,0.50463223,0.18964835,0.30571947
2012-06-04 05:45:00,0.5533908,0.21470645,0.23190269
2012-06-04 05:50:00,0.49972335,0.18866646,0.31161013
2012-06-04 05:55:00,0.486303,0.18455145,0.32914546
2012-06-04 06:00:00,0.49905035,0.18611656,0.3148331
2012-06-04 06:05:00,0.5024914,0.19127892,0.30622974
2012-06-04 06:10:00,0.49971062,0.18884546,0.31144398
2012-06-04 06:15:00,0.528202,0.20809652,0.26370156
2012-06-04 06:20:00,0.5056818,0.19294034,0.30137783
2012-06-04 06:25:00,0.5246641,0.20115523,0.2741807
2012-06-04 06:30:00,0.5404453,0.20532084,0.25423384
2012-06-04 06:35:00,0.523884,0.20317094,0.27294508
2012-06-04 06:40:00,0.49865714,0.18997476,0.31136817
2012-06-04 06:45:00,0.54125303,0.204865,0.25388196
2012-06-04 06:50:00,0.5269079,0.20079373,0.2722984
2012-06-04 06:55:00,0.5421234,0.2078299,0.25004667
2012-06-04 07:00:00,0.5323739,0.20214403,0.26548207
2012-06-04 07:05:00,0.5632782,0.21318132,0.22354053
2012-06-04 07:10:00,0.5453864,0.20435095,0.25026265
2012-06-04 07:15:00,0.54248166,0.20786478,0.2496535
2012-06-04 07:20:00,0.5448429,0.21023694,0.24492016
2012-06-04 07:25:00,0.54899734,0.2082523,0.24275033
2012-06-04 07:30:00,0.5378513,0.20893958,0.25320914
2012-06-04 07:35:00,0.53924733,0.20450358,0.2562491
2012-06-04 07:40:00,0.5537254,0.21904716,0.22722742
2012-06-04 07:45:00,0.5568464,0.2120149,0.23113874
2012-06-04 07:50:00,0.52526915,0.24434425,0.23038651
2012-06-04 07:55:00,0.52948,0.20307669,0.2674433
2012-06-04 08:00:00,0.53077674,0.2107061,0.25851718
2012-06-04 08:05:00,0.5580344,0.21510914,0.22685646
2012-06-04 08:10:00,0.5385788,0.23739405,0.22402713
2012-06-04 08:15:00,0.56065506,0.2283301,0.21101493
2012-06-04 08:20:00,0.56294835,0.22793414,0.20911747
2012-06-04 08:25:00,0.55847913,0.23002088,0.21150002
2012-06-04 08:30:00,0.5063928,0.30512184,0.18848531
2012-06-04 08:35:00,0.5645082,0.22102562,0.21446614
2012-06-04 08:40:00,0.5509307,0.24400194,0.20506741
2012-06-04 08:45:00,0.54952276,0.23754975,0.21292745
2012-06-04 08:50:00,0.33098063,0.34109202,0.32792732
2012-06-04 08:55:00,0.53307885,0.23486741,0.23205373
2012-06-04 09:00:00,0.5653218,0.21889955,0.21577862
2012-06-04 09:05:00,0.5527053,0.22436506,0.22292966
2012-06-04 09:10:00,0.5634762,0.22118919,0.21533458
2012-06-04 09:15:00,0.55375165,0.22469002,0.22155824
2012-06-04 09:20:00,0.5717072,0.21439776,0.21389507
2012-06-04 09:25:00,0.5636735,0.21851291,0.2178136
2012-06-04 09:30:00,0.5523804,0.2239373,0.22368227
2012-06-04 09:35:00,0.5652851,0.21756509,0.2171498
2012-06-04 09:40:00,0.49074543,0.25563776,0.2536169
2012-06-04 09:45:00,0.5251155,0.23759708,0.23728742
2012-06-04 09:50:00,0.48227242,0.25931484,0.2584127
2012-06-04 09:55:00,0.5547803,0.22412871,0.22109096
2012-06-04 10:00:00,0.43926537,0.28624955,0.27448505
2012-06-04 10:05:00,0.560766,0.22102016,0.21821381
2012-06-04 10:10:00,0.55792725,0.22096689,0.22110592
2012-06-04 10:15:00,0.55327255,0.20900998,0.23771748
2012-06-04 10:20:00,0.55867493,0.21156378,0.22976127
2012-06-04 10:25:00,0.5628137,0.20852953,0.22865678
2012-06-04 10:30:00,0.5593401,0.20982023,0.23083961
2012-06-04 10:35:00,0.56105256,0.21001676,0.22893068
2012-06-04 10:40:00,0.54952854,0.20407449,0.24639697
2012-06-04 10:45:00,0.57417494,0.21285586,0.21296917
2012-06-04 10:50:00,0.5749033,0.21256034,0.21253629
2012-06-04 10:55:00,0.56857854,0.2118379,0.21958354
2012-06-04 11:00:00,0.5242556,0.1949032,0.28084123
2012-06-04 11:05:00,0.5535064,0.2058719,0.2406217
2012-06-04 11:10:00,0.57496923,0.21280374,0.21222702
2012-06-04 11:15:00,0.5508757,0.20436619,0.24475802
2012-06-04 11:20:00,0.57269377,0.21151806,0.21578817
2012-06-04 11:25:00,0.5720812,0.21238633,0.21553248
2012-06-04 11:30:00,0.52651083,0.1944471,0.27904204
2012-06-04 11:35:00,0.49436367,0.1845294,0.32110694
2012-06-04 11:40:00,0.56289357,0.20868765,0.22841881
2012-06-04 11:45:00,0.5316662,0.20018911,0.26814473
2012-06-04 11:50:00,0.55124027,0.2044267,0.24433307
2012-06-04 11:55:00,0.5350845,0.20255911,0.26235643
2012-06-04 12:00:00,0.53366655,0.1998891,0.26644447
2012-06-04 12:05:00,0.5436257,0.20160754,0.25476682
2012-06-04 12:10:00,0.54413533,0.20186302,0.25400168
2012-06-04 12:15:00,0.5422812,0.20100343,0.2567154
2012-06-04 12:20:00,0.54718935,0.20248654,0.250324
2012-06-04 12:25:00,0.5538961,0.20582409,0.2402798
2012-06-04 12:30:00,0.55067235,0.20548646,0.24384116
2012-06-04 12:35:00,0.53763074,0.20020671,0.26216254
2012-06-04 12:40:00,0.5339228,0.19815628,0.267921
2012-06-04 12:45:00,0.5113366,0.18971471,0.2989487
2012-06-04 12:50:00,0.5386274,0.19985756,0.261515
2012-06-04 12:55:00,0.4880647,0.18049626,0.33143902
2012-06-04 13:00:00,0.5394419,0.20370413,0.256854
2012-06-04 13:05:00,0.51026285,0.19126251,0.29847467
2012-06-04 13:10:00,0.5181525,0.21432132,0.26752618
2012-06-04 13:15:00,0.4753073,0.18021289,0.34447983
2012-06-04 13:20:00,0.50677097,0.18981677,0.30341223
2012-06-04 13:25:00,0.45959872,0.17006525,0.37033594
2012-06-04 13:30:00,0.47536272,0.17671709,0.34792024
2012-06-04 13:35:00,0.48437816,0.17931002,0.33631185
2012-06-04 13:40:00,0.48817,0.18115714,0.33067292
2012-06-04 13:45:00,0.49381435,0.18414128,0.32204443
2012-06-04 13:50:00,0.49764597,0.18756127,0.3147928
2012-06-04 13:55:00,0.56983984,0.2133956,0.21676455
2012-06-04 14:00:00,0.50370085,0.1971346,0.29916456
2012-06-04 14:05:00,0.5567009,0.21012518,0.23317394
2012-06-04 14:10:00,0.42554384,0.1768586,0.3975976
2012-06-04 14:15:00,0.46587896,0.17728913,0.35683194
2012-06-04 14:20:00,0.51238734,0.19227703,0.2953356
2012-06-04 14:25:00,0.46952054,0.26546115,0.26501837
2012-06-04 14:30:00,0.47300723,0.17806967,0.3489231
2012-06-04 14:35:00,0.544319,0.20363449,0.2520465
2012-06-04 14:40:00,0.48421124,0.17977881,0.33600995
2012-06-04 14:45:00,0.49959382,0.18759695,0.31280926
2012-06-04 14:50:00,0.5528672,0.20849258,0.23864026
2012-06-04 14:55:00,0.52195156,0.19402274,0.2840257
2012-06-04 15:00:00,0.5007738,0.18683389,0.31239238
2012-06-04 15:05:00,0.47200757,0.17556211,0.35243034
2012-06-04 15:10:00,0.43339762,0.15948641,0.40711594
2012-06-04 15:15:00,0.4366617,0.16208227,0.40125608
2012-06-04 15:20:00,0.4579877,0.16962382,0.3723885
2012-06-04 15:25:00,0.50460565,0.20523445,0.29015994
2012-06-04 15:30:00,0.48072043,0.17890963,0.34036994
2012-06-04 15:35:00,0.42375234,0.15627973,0.41996792
2012-06-04 15:40:00,0.43063438,0.18385898,0.38550657
2012-06-04 15:45:00,0.41044256,0.17912447,0.41043296
2012-06-04 15:50:00,0.48728335,0.18455048,0.3281662
2012-06-04 15:55:00,0.45953846,0.17134587,0.3691156
2012-06-04 16:00:00,0.4957703,0.18575118,0.31847852
2012-06-04 16:05:00,0.51887816,0.19253889,0.2885829
2012-06-04 16:10:00,0.53677976,0.20493789,0.25828245
2012-06-04 16:15:00,0.49854204,0.18814361,0.31331435
2012-06-04 16:20:00,0.5210542,0.19828318,0.28066266
2012-06-04 16:25:00,0.49228424,0.18544379,0.3222719
2012-06-04 16:30:00,0.5147214,0.20044684,0.2848317
2012-06-04 16:35:00,0.5151562,0.1955961,0.28924778
2012-06-04 16:40:00,0.49225354,0.18644711,0.3212993
2012-06-04 16:45:00,0.49889308,0.2064239,0.294683
2012-06-04 16:50:00,0.5108474,0.20032391,0.28882864
2012-06-04 16:55:00,0.4676701,0.18685836,0.3454715
2012-06-04 17:00:00,0.46392128,0.18487577,0.351203
2012-06-04 17:05:00,0.4314455,0.1722596,0.39629492
2012-06-04 17:10:00,0.45117798,0.18654978,0.36227226
2012-06-04 17:15:00,0.41992113,0.16652761,0.41355124
2012-06-04 17:20:00,0.4253877,0.17005494,0.40455735
2012-06-04 17:25:00,0.42842633,0.17002538,0.40154824
2012-06-04 17:30:00,0.39968574,0.16705297,0.4332613
2012-06-04 17:35:00,0.36933228,0.18142213,0.44924557
2012-06-04 17:40:00,0.3788669,0.17315514,0.44797793
2012-06-04 17:45:00,0.32059023,0.20421307,0.47519672
2012-06-04 17:50:00,0.38200554,0.16794817,0.45004633
2012-06-04 17:55:00,0.3117023,0.19226392,0.49603373
2012-06-04 18:00:00,0.34200463,0.1818048,0.47619054
2012-06-04 18:05:00,0.2561438,0.2112713,0.53258497
