,straight,right,left
2012-06-04 05:10:00,0.29407105,0.3185053,0.38742363
2012-06-04 05:15:00,0.2950263,0.32365587,0.38131782
2012-06-04 05:20:00,0.29270172,0.27640033,0.43089792
2012-06-04 05:25:00,0.23295091,0.2801674,0.48688167
2012-06-04 05:30:00,0.22102906,0.31943408,0.4595369
2012-06-04 05:35:00,0.21475439,0.27743623,0.5078094
2012-06-04 05:40:00,0.19925372,0.35889062,0.44185564
2012-06-04 05:45:00,0.1831782,0.3547424,0.4620794
2012-06-04 05:50:00,0.20258309,0.326168,0.47124887
2012-06-04 05:55:00,0.20112784,0.30462465,0.49424753
2012-06-04 06:00:00,0.24630389,0.30488995,0.44880617
2012-06-04 06:05:00,0.20995101,0.3504496,0.4395994
2012-06-04 06:10:00,0.19201717,0.35265884,0.45532396
2012-06-04 06:15:00,0.2040578,0.30357042,0.49237174
2012-06-04 06:20:00,0.22091754,0.26955482,0.5095276
2012-06-04 06:25:00,0.20205036,0.3086505,0.4892992
2012-06-04 06:30:00,0.2383415,0.27582097,0.4858376
2012-06-04 06:35:00,0.21462423,0.32856885,0.4568069
2012-06-04 06:40:00,0.20422414,0.30436835,0.49140754
2012-06-04 06:45:00,0.2053151,0.30865717,0.48602766
2012-06-04 06:50:00,0.2178361,0.25423288,0.52793103
2012-06-04 06:55:00,0.21674325,0.25990698,0.5233498
2012-06-04 07:00:00,0.19248243,0.3334043,0.47411332
2012-06-04 07:05:00,0.19993845,0.30306882,0.49699268
2012-06-04 07:10:00,0.19943517,0.31777442,0.4827904
2012-06-04 07:15:00,0.2096412,0.3140188,0.4763401
2012-06-04 07:20:00,0.20913617,0.2892853,0.50157845
2012-06-04 07:25:00,0.19432858,0.3229851,0.48268634
2012-06-04 07:30:00,0.19623129,0.30509946,0.49866924
2012-06-04 07:35:00,0.19068885,0.3420195,0.4672917
2012-06-04 07:40:00,0.18896294,0.34019953,0.47083747
2012-06-04 07:45:00,0.19469701,0.31579596,0.489507
2012-06-04 07:50:00,0.18976802,0.32472345,0.48550862
2012-06-04 07:55:00,0.19308916,0.31665197,0.49025887
2012-06-04 08:00:00,0.18741886,0.34412992,0.4684512
2012-06-04 08:05:00,0.19097598,0.3355218,0.47350216
2012-06-04 08:10:00,0.19671816,0.31153095,0.4917508
2012-06-04 08:15:00,0.18707155,0.3521681,0.46076038
2012-06-04 08:20:00,0.18648964,0.33768934,0.47582105
2012-06-04 08:25:00,0.19040214,0.32607734,0.48352057
2012-06-04 08:30:00,0.1843379,0.36808124,0.44758087
2012-06-04 08:35:00,0.17872415,0.36018935,0.46108642
2012-06-04 08:40:00,0.18032742,0.35959798,0.46007457
