,straight,right,left
2017-05-25 19:45:00,0.2770916,0.20618857,0.5167198
2017-05-25 19:50:00,0.2997757,0.19268633,0.50753796
2017-05-25 19:55:00,0.29440787,0.19426675,0.5113253
2017-05-25 20:00:00,0.30457667,0.19220027,0.503223
2017-05-25 20:05:00,0.32104123,0.1902295,0.4887292
2017-05-25 20:10:00,0.35519013,0.18018542,0.46462446
2017-05-25 20:15:00,0.3472108,0.18456571,0.4682235
2017-05-25 20:20:00,0.35549644,0.17616118,0.46834227
2017-05-25 20:25:00,0.33778125,0.18415011,0.47806862
2017-05-25 20:30:00,0.383236,0.17350881,0.4432552
2017-05-25 20:35:00,0.36939216,0.17675854,0.4538493
2017-05-25 20:40:00,0.33840784,0.19063474,0.4709575
2017-05-25 20:45:00,0.3448125,0.18629459,0.46889287
2017-05-25 20:50:00,0.34786946,0.18545532,0.4666752
2017-05-25 20:55:00,0.35721132,0.18469039,0.4580983
2017-05-25 21:00:00,0.3589914,0.19669187,0.44431666
2017-05-25 21:05:00,0.36506525,0.22468732,0.41024747
2017-05-25 21:10:00,0.3766258,0.2165913,0.40678295
2017-05-25 21:15:00,0.38478103,0.20120698,0.41401199
2017-05-25 21:20:00,0.3882154,0.19450997,0.41727462
2017-05-25 21:25:00,0.3961492,0.18676575,0.41708505
2017-05-25 21:30:00,0.374482,0.19778846,0.42772946
2017-05-25 21:35:00,0.3686542,0.19430295,0.43704277
2017-05-25 21:40:00,0.37828037,0.20374228,0.41797733
2017-05-25 21:45:00,0.37693703,0.18999338,0.4330696
2017-05-25 21:50:00,0.3808509,0.20470367,0.41444546
2017-05-25 21:55:00,0.38492924,0.19131437,0.4237564
2017-05-25 22:00:00,0.37249252,0.18569975,0.44180778
2017-05-25 22:05:00,0.3745443,0.18853697,0.43691868
2017-05-25 22:10:00,0.3453882,0.19246167,0.4621502
2017-05-25 22:15:00,0.39644763,0.18307981,0.4204725
2017-05-25 22:20:00,0.35447618,0.21948843,0.4260354
2017-05-25 22:25:00,0.3460085,0.22924839,0.42474318
2017-05-25 22:30:00,0.34435827,0.22352146,0.4321203
2017-05-25 22:35:00,0.3585603,0.2100508,0.43138888
2017-05-25 22:40:00,0.35646778,0.21521735,0.4283149
2017-05-25 22:45:00,0.36034206,0.2130503,0.42660764
2017-05-25 22:50:00,0.35893017,0.22258383,0.41848597
2017-05-25 22:55:00,0.34318948,0.22692674,0.4298838
2017-05-25 23:00:00,0.3613869,0.22633384,0.41227925
2017-05-25 23:05:00,0.37415934,0.21600376,0.40983695
2017-05-25 23:10:00,0.3537032,0.2187505,0.42754635
2017-05-25 23:15:00,0.37468192,0.20977652,0.4155416
2017-05-25 23:20:00,0.3429567,0.23188944,0.42515382
2017-05-25 23:25:00,0.35266182,0.22117136,0.42616683
2017-05-25 23:30:00,0.35739496,0.21498756,0.42761743
2017-05-25 23:35:00,0.36536735,0.22467928,0.4099534
2017-05-25 23:40:00,0.35801166,0.2194472,0.4225412
2017-05-25 23:45:00,0.37764156,0.20779641,0.414562
