,straight,right,left
2017-05-25 19:45:00,0.15536344,0.4223183,0.4223183
2017-05-25 19:50:00,0.15538915,0.42230546,0.42230546
2017-05-25 19:55:00,0.33321604,0.333392,0.333392
2017-05-25 20:00:00,0.3333331,0.33333343,0.33333343
2017-05-25 20:05:00,0.3333333,0.33333334,0.33333334
2017-05-25 20:10:00,0.33333334,0.33333334,0.33333334
2017-05-25 20:15:00,0.3333333,0.33333334,0.33333334
2017-05-25 20:20:00,0.33333322,0.33333337,0.33333337
2017-05-25 20:25:00,0.3333333,0.33333334,0.33333334
2017-05-25 20:30:00,0.33333334,0.33333334,0.33333334
2017-05-25 20:35:00,0.33333334,0.33333334,0.33333334
2017-05-25 20:40:00,0.33333334,0.33333334,0.33333334
2017-05-25 20:45:00,0.33331877,0.3333406,0.3333406
2017-05-25 20:50:00,0.3332507,0.33339506,0.33335423
2017-05-25 20:55:00,0.33303267,0.33346814,0.33349916
2017-05-25 21:00:00,0.33198434,0.3336677,0.3343479
2017-05-25 21:05:00,0.32987896,0.33316576,0.33695528
2017-05-25 21:10:00,0.3255672,0.33464634,0.3397865
2017-05-25 21:15:00,0.32846555,0.3329964,0.33853805
2017-05-25 21:20:00,0.33246154,0.32986084,0.33767757
2017-05-25 21:25:00,0.32941797,0.33211514,0.33846688
2017-05-25 21:30:00,0.33034432,0.32956395,0.3400918
2017-05-25 21:35:00,0.33203745,0.33119735,0.33676523
2017-05-25 21:40:00,0.33277687,0.32830942,0.33891365
2017-05-25 21:45:00,0.33394796,0.3303131,0.335739
2017-05-25 21:50:00,0.3348095,0.3310165,0.33417398
2017-05-25 21:55:00,0.3342939,0.3313774,0.33432874
2017-05-25 22:00:00,0.33645755,0.33178857,0.3317539
2017-05-25 22:05:00,0.3347138,0.3325753,0.33271086
2017-05-25 22:10:00,0.3389866,0.33718872,0.32382464
2017-05-25 22:15:00,0.33624116,0.33320263,0.33055624
2017-05-25 22:20:00,0.3807355,0.37268457,0.24657992
2017-05-25 22:25:00,0.38283893,0.3725131,0.244648
2017-05-25 22:30:00,0.37223583,0.3590946,0.26866958
2017-05-25 22:35:00,0.3498702,0.33230653,0.3178232
2017-05-25 22:40:00,0.34991282,0.33112583,0.31896126
2017-05-25 22:45:00,0.3452578,0.32920834,0.32553396
2017-05-25 22:50:00,0.4236291,0.40710846,0.16926238
