,straight,right,left
2017-05-25 19:45:00,0.3333344,0.3333344,0.33333126
2017-05-25 19:50:00,0.3333337,0.3333337,0.33333254
2017-05-25 19:55:00,0.3333335,0.3333335,0.33333305
2017-05-25 20:00:00,0.33333334,0.33333334,0.33333334
2017-05-25 20:05:00,0.33333334,0.33333334,0.33333334
2017-05-25 20:10:00,0.33333334,0.33333334,0.3333333
2017-05-25 20:15:00,0.33333334,0.33333334,0.33333334
2017-05-25 20:20:00,0.33333337,0.33333337,0.33333325
2017-05-25 20:25:00,0.3333334,0.3333334,0.33333316
2017-05-25 20:30:00,0.33333334,0.33333334,0.3333333
2017-05-25 20:35:00,0.33334547,0.33334643,0.33330807
2017-05-25 20:40:00,0.3337911,0.33387372,0.33233514
2017-05-25 20:45:00,0.33338767,0.33339378,0.33321857
2017-05-25 20:50:00,0.33350432,0.33352864,0.33296707
2017-05-25 20:55:00,0.33335355,0.3333577,0.33328876
2017-05-25 21:00:00,0.33333653,0.33333853,0.33332497
2017-05-25 21:05:00,0.3333338,0.3333382,0.33332798
2017-05-25 21:10:00,0.33333588,0.333348,0.33331606
2017-05-25 21:15:00,0.33333364,0.33333412,0.33333218
2017-05-25 21:20:00,0.33333373,0.33333418,0.33333203
2017-05-25 21:25:00,0.33333403,0.33333436,0.33333158
2017-05-25 21:30:00,0.33336142,0.33338028,0.3332583
2017-05-25 21:35:00,0.33392507,0.33419988,0.33187512
2017-05-25 21:40:00,0.3333482,0.33336416,0.33328757
2017-05-25 21:45:00,0.3335039,0.3335608,0.33293524
2017-05-25 21:50:00,0.3333417,0.33335382,0.3333045
2017-05-25 21:55:00,0.33333522,0.33333603,0.33332872
2017-05-25 22:00:00,0.33340254,0.33342066,0.33317676
2017-05-25 22:05:00,0.3336386,0.33374554,0.33261588
2017-05-25 22:10:00,0.33345425,0.33347982,0.33306596
2017-05-25 22:15:00,0.33405563,0.33436972,0.33157468
2017-05-25 22:20:00,0.33339012,0.3335201,0.33308974
2017-05-25 22:25:00,0.333458,0.33398825,0.33255374
2017-05-25 22:30:00,0.33359158,0.3341883,0.33222005
2017-05-25 22:35:00,0.33485407,0.336552,0.328594
2017-05-25 22:40:00,0.33967432,0.39600003,0.26432568
2017-05-25 22:45:00,0.3385813,0.40633917,0.2550796
2017-05-25 22:50:00,0.3304395,0.40222684,0.2673337
2017-05-25 22:55:00,0.3375783,0.35391808,0.3085037
2017-05-25 23:00:00,0.31806302,0.42600343,0.25593352
2017-05-25 23:05:00,0.3336441,0.33479956,0.33155638
2017-05-25 23:10:00,0.3344662,0.33636016,0.3291736
2017-05-25 23:15:00,0.33586323,0.34134206,0.32279468
2017-05-25 23:20:00,0.3165653,0.42895335,0.25448143
2017-05-25 23:25:00,0.3372914,0.35896766,0.30374098
2017-05-25 23:30:00,0.33367324,0.3343656,0.3319611
2017-05-25 23:35:00,0.3146684,0.42849058,0.25684106
2017-05-25 23:40:00,0.3255889,0.42225936,0.25215176
2017-05-25 23:45:00,0.33615232,0.34269014,0.3211575
2017-05-25 23:50:00,0.31971553,0.4129731,0.26731133
2017-05-25 23:55:00,0.33528784,0.3868785,0.2778337
2017-05-26 00:00:00,0.3373308,0.38875896,0.27391022
2017-05-26 00:05:00,0.3349578,0.3835037,0.28153858
2017-05-26 00:10:00,0.31071883,0.41557622,0.27370492
2017-05-26 00:15:00,0.32940826,0.37052897,0.30006275
2017-05-26 00:20:00,0.3363997,0.33974284,0.32385752
2017-05-26 00:25:00,0.33407685,0.33715698,0.32876617
2017-05-26 00:30:00,0.33323166,0.33723322,0.32953516
2017-05-26 00:35:00,0.33373564,0.34268942,0.32357487
2017-05-26 00:40:00,0.3322832,0.34257978,0.325137
2017-05-26 00:45:00,0.3337364,0.33812773,0.32813588
2017-05-26 00:50:00,0.3341704,0.336825,0.32900465
2017-05-26 00:55:00,0.33356613,0.33473796,0.33169588
2017-05-26 01:00:00,0.3358956,0.3424495,0.32165492
2017-05-26 01:05:00,0.33333546,0.33333603,0.33332843
2017-05-26 01:10:00,0.33333436,0.33333498,0.33333072
