,straight,right,left
2017-05-25 19:45:00,0.33333334,0.33333334,0.33333334
2017-05-25 19:50:00,0.33333334,0.33333334,0.33333334
2017-05-25 19:55:00,0.33333334,0.33333334,0.33333334
2017-05-25 20:00:00,0.33333334,0.33333334,0.33333334
2017-05-25 20:05:00,0.33333334,0.33333334,0.33333334
2017-05-25 20:10:00,0.3333333,0.33333334,0.33333334
2017-05-25 20:15:00,0.33181825,0.33409086,0.33409086
2017-05-25 20:20:00,0.15541176,0.42218432,0.4224039
2017-05-25 20:25:00,0.17529276,0.34940165,0.47530562
2017-05-25 20:30:00,0.20207337,0.28864643,0.5092802
2017-05-25 20:35:00,0.2667378,0.40662953,0.32663268
2017-05-25 20:40:00,0.32003474,0.33994806,0.3400172
2017-05-25 20:45:00,0.33462253,0.3325223,0.3328552
2017-05-25 20:50:00,0.37337098,0.31714952,0.3094795
2017-05-25 20:55:00,0.40823084,0.31518203,0.2765872
2017-05-25 21:00:00,0.4147449,0.3631427,0.22211242
2017-05-25 21:05:00,0.24251033,0.4798919,0.27759776
2017-05-25 21:10:00,0.24751174,0.5095918,0.24289642
2017-05-25 21:15:00,0.31430307,0.44767067,0.23802623
2017-05-25 21:20:00,0.3260184,0.3762265,0.29775512
2017-05-25 21:25:00,0.2878352,0.37388474,0.33828002
2017-05-25 21:30:00,0.35000044,0.36720285,0.28279665
2017-05-25 21:35:00,0.31369895,0.42363065,0.26267043
2017-05-25 21:40:00,0.30418926,0.36395583,0.33185488
2017-05-25 21:45:00,0.26931816,0.37700146,0.3536804
2017-05-25 21:50:00,0.24931669,0.4146353,0.33604795
2017-05-25 21:55:00,0.1972922,0.48862988,0.314078
2017-05-25 22:00:00,0.18152471,0.46570623,0.35276902
2017-05-25 22:05:00,0.20859668,0.47270316,0.31870022
2017-05-25 22:10:00,0.23634356,0.37856978,0.38508663
2017-05-25 22:15:00,0.26569784,0.4274151,0.30688706
2017-05-25 22:20:00,0.27690834,0.39948222,0.32360944
2017-05-25 22:25:00,0.2734371,0.34757555,0.37898734
2017-05-25 22:30:00,0.268795,0.29896936,0.43223554
2017-05-25 22:35:00,0.24850759,0.28998783,0.46150458
2017-05-25 22:40:00,0.23200513,0.35983706,0.40815777
2017-05-25 22:45:00,0.20041415,0.38837546,0.41121048
2017-05-25 22:50:00,0.24479744,0.38459957,0.37060297
2017-05-25 22:55:00,0.2557244,0.45483276,0.28944284
2017-05-25 23:00:00,0.21443817,0.42523146,0.36033037
2017-05-25 23:05:00,0.23060974,0.37993363,0.38945666
2017-05-25 23:10:00,0.21695061,0.35210633,0.43094304
2017-05-25 23:15:00,0.27188283,0.35499355,0.37312368
2017-05-25 23:20:00,0.23413579,0.34383705,0.42202723
2017-05-25 23:25:00,0.23474905,0.2858758,0.47937515
2017-05-25 23:30:00,0.3066781,0.33835357,0.3549684
2017-05-25 23:35:00,0.32223406,0.3293028,0.34846315
2017-05-25 23:40:00,0.32873377,0.35029694,0.32096925
2017-05-25 23:45:00,0.30188522,0.34613678,0.35197797
2017-05-25 23:50:00,0.29221556,0.33487257,0.37291196
2017-05-25 23:55:00,0.26306581,0.34233183,0.39460242
2017-05-26 00:00:00,0.26587772,0.35718992,0.37693238
