,straight,right,left
2017-05-25 19:45:00,0.37964427,0.31573075,0.3046249
2017-05-25 19:50:00,0.46745223,0.3554309,0.17711695
2017-05-25 19:55:00,0.452822,0.3786459,0.16853212
2017-05-25 20:00:00,0.5122852,0.27301812,0.21469666
2017-05-25 20:05:00,0.506876,0.26127225,0.23185179
2017-05-25 20:10:00,0.47228453,0.2777133,0.25000218
2017-05-25 20:15:00,0.48309085,0.24054444,0.27636465
2017-05-25 20:20:00,0.48551726,0.23667206,0.2778107
2017-05-25 20:25:00,0.3983806,0.2795421,0.32207724
2017-05-25 20:30:00,0.34533235,0.31587502,0.33879256
2017-05-25 20:35:00,0.4815911,0.2214005,0.29700837
2017-05-25 20:40:00,0.414079,0.2887282,0.2971928
2017-05-25 20:45:00,0.33591247,0.33198625,0.33210135
2017-05-25 20:50:00,0.33350542,0.33323926,0.33325526
2017-05-25 20:55:00,0.3333871,0.33329877,0.3333141
2017-05-25 21:00:00,0.33335766,0.3333146,0.33332774
2017-05-25 21:05:00,0.3333832,0.3332788,0.33333805
2017-05-25 21:10:00,0.3334242,0.33325833,0.33331743
2017-05-25 21:15:00,0.33342335,0.33323866,0.33333796
2017-05-25 21:20:00,0.33335266,0.3332353,0.33341202
2017-05-25 21:25:00,0.3333997,0.33324736,0.33335292
2017-05-25 21:30:00,0.33338177,0.33322343,0.3333948
2017-05-25 21:35:00,0.33339882,0.33316588,0.33343536
2017-05-25 21:40:00,0.3333887,0.33292967,0.33368164
2017-05-25 21:45:00,0.33338273,0.33302942,0.33358786
2017-05-25 21:50:00,0.33336118,0.3329743,0.33366454
2017-05-25 21:55:00,0.333212,0.33289117,0.33389682
2017-05-25 22:00:00,0.3292776,0.30953997,0.36118242
2017-05-25 22:05:00,0.33530465,0.21065633,0.45403904
2017-05-25 22:10:00,0.36382815,0.19456461,0.4416072
2017-05-25 22:15:00,0.34346023,0.19615556,0.4603842
2017-05-25 22:20:00,0.38422096,0.18871386,0.42706522
2017-05-25 22:25:00,0.37948003,0.19433296,0.426187
2017-05-25 22:30:00,0.37251243,0.18307391,0.44441375
2017-05-25 22:35:00,0.2876828,0.2004766,0.51184064
2017-05-25 22:40:00,0.28176212,0.20236014,0.5158778
2017-05-25 22:45:00,0.27214667,0.21385385,0.51399946
2017-05-25 22:50:00,0.2725483,0.21535805,0.51209366
2017-05-25 22:55:00,0.27332872,0.24566162,0.4810097
2017-05-25 23:00:00,0.2743405,0.24189557,0.48376393
2017-05-25 23:05:00,0.32255402,0.26499256,0.4124534
2017-05-25 23:10:00,0.30799973,0.25853902,0.43346125
2017-05-25 23:15:00,0.30029255,0.23487855,0.46482888
2017-05-25 23:20:00,0.30427533,0.26067868,0.43504602
2017-05-25 23:25:00,0.30726686,0.27521276,0.41752037
2017-05-25 23:30:00,0.2910022,0.26856357,0.4404342
2017-05-25 23:35:00,0.30868328,0.2610951,0.43022156
2017-05-25 23:40:00,0.31636783,0.29171002,0.39192212
2017-05-25 23:45:00,0.28538886,0.2660446,0.4485666
2017-05-25 23:50:00,0.28379184,0.2665472,0.449661
2017-05-25 23:55:00,0.28959855,0.27533433,0.43506706
2017-05-26 00:00:00,0.29706535,0.27134278,0.43159187
2017-05-26 00:05:00,0.2836071,0.24359533,0.47279763
2017-05-26 00:10:00,0.27359354,0.22330076,0.5031057
2017-05-26 00:15:00,0.26949108,0.22335929,0.5071497
2017-05-26 00:20:00,0.297818,0.21953882,0.48264325
2017-05-26 00:25:00,0.3132619,0.2049953,0.48174283
2017-05-26 00:30:00,0.31460735,0.21877238,0.46662027
2017-05-26 00:35:00,0.32127535,0.1989931,0.4797315
2017-05-26 00:40:00,0.34161705,0.19782424,0.46055865
2017-05-26 00:45:00,0.33643183,0.2039929,0.4595752
2017-05-26 00:50:00,0.3621664,0.24690212,0.3909315
2017-05-26 00:55:00,0.3650848,0.22714876,0.4077665
2017-05-26 01:00:00,0.36341906,0.22361644,0.41296452
2017-05-26 01:05:00,0.3975518,0.16210662,0.4403416
2017-05-26 01:10:00,0.40351552,0.16050175,0.43598264
2017-05-26 01:15:00,0.37723106,0.16749585,0.45527303
2017-05-26 01:20:00,0.4174046,0.15791048,0.42468485
2017-05-26 01:25:00,0.41996953,0.1560004,0.4240301
2017-05-26 01:30:00,0.42000252,0.15919988,0.42079756
2017-05-26 01:35:00,0.3446267,0.3107346,0.34463876
2017-05-26 01:40:00,0.33659726,0.32670134,0.3367014
2017-05-26 01:45:00,0.39054176,0.21692103,0.3925372
