,straight,right,left
2012-06-04 05:10:00,0.33342776,0.3331386,0.3334336
2012-06-04 05:15:00,0.3335729,0.33275947,0.33366764
2012-06-04 05:20:00,0.33340976,0.33317116,0.33341902
2012-06-04 05:25:00,0.33341488,0.33305547,0.33352965
2012-06-04 05:30:00,0.33429706,0.33071294,0.33499
2012-06-04 05:35:00,0.33423424,0.32905617,0.33670962
2012-06-04 05:40:00,0.33588082,0.32800618,0.33611298
2012-06-04 05:45:00,0.33323482,0.33311096,0.3336542
2012-06-04 05:50:00,0.33384147,0.33207512,0.33408335
2012-06-04 05:55:00,0.33394313,0.3317592,0.33429772
2012-06-04 06:00:00,0.35825655,0.28193668,0.35980675
2012-06-04 06:05:00,0.335761,0.32814407,0.3360949
2012-06-04 06:10:00,0.33357763,0.33277413,0.3336482
2012-06-04 06:15:00,0.37891954,0.24031155,0.38076892
2012-06-04 06:20:00,0.33793992,0.32397223,0.3380879
2012-06-04 06:25:00,0.33514595,0.32917702,0.33567697
2012-06-04 06:30:00,0.3876545,0.22270225,0.3896432
2012-06-04 06:35:00,0.33581278,0.32684317,0.33734402
2012-06-04 06:40:00,0.33883864,0.3216088,0.33955255
2012-06-04 06:45:00,0.3347109,0.3256341,0.33965498
2012-06-04 06:50:00,0.3362707,0.32301354,0.34071586
2012-06-04 06:55:00,0.34953025,0.2975817,0.35288805
2012-06-04 07:00:00,0.3981348,0.19796355,0.40390167
2012-06-04 07:05:00,0.34139585,0.29598805,0.36261603
2012-06-04 07:10:00,0.32978028,0.3300295,0.34019026
2012-06-04 07:15:00,0.33043066,0.33305395,0.3365153
2012-06-04 07:20:00,0.32809445,0.3298824,0.3420231
2012-06-04 07:25:00,0.33258632,0.32290667,0.34450695
2012-06-04 07:30:00,0.3331701,0.32285786,0.34397212
2012-06-04 07:35:00,0.3279586,0.32847562,0.34356573
2012-06-04 07:40:00,0.32919967,0.32664827,0.34415206
2012-06-04 07:45:00,0.31347972,0.29978186,0.38673842
2012-06-04 07:50:00,0.32858256,0.33171222,0.33970526
2012-06-04 07:55:00,0.3327737,0.31579491,0.35143137
2012-06-04 08:00:00,0.3183619,0.31085193,0.37078622
2012-06-04 08:05:00,0.28618413,0.3456417,0.3681742
2012-06-04 08:10:00,0.32238105,0.33629665,0.3413222
2012-06-04 08:15:00,0.15809637,0.4208679,0.42103577
2012-06-04 08:20:00,0.15544611,0.42203104,0.42252284
2012-06-04 08:25:00,0.15536246,0.42231858,0.42231894
2012-06-04 08:30:00,0.15536241,0.42231882,0.42231882
2012-06-04 08:35:00,0.1556235,0.42218825,0.42218825
2012-06-04 08:40:00,0.15536244,0.42231876,0.42231876
2012-06-04 08:45:00,0.15536267,0.42231867,0.42231867
2012-06-04 08:50:00,0.15536249,0.42231876,0.42231876
2012-06-04 08:55:00,0.15536244,0.42231882,0.42231882
2012-06-04 09:00:00,0.15536253,0.42231873,0.42231873
2012-06-04 09:05:00,0.15536241,0.42231882,0.42231882
2012-06-04 09:10:00,0.15536264,0.42231867,0.42231867
2012-06-04 09:15:00,0.15536241,0.42231882,0.42231882
2012-06-04 09:20:00,0.1553625,0.42231873,0.42231873
2012-06-04 09:25:00,0.15537241,0.42231423,0.42231342
2012-06-04 09:30:00,0.15536241,0.42231882,0.42231882
2012-06-04 09:35:00,0.15536241,0.42231882,0.42231882
2012-06-04 09:40:00,0.15536247,0.42231876,0.42231876
2012-06-04 09:45:00,0.15536241,0.42231882,0.42231882
2012-06-04 09:50:00,0.166933,0.3848926,0.4481744
2012-06-04 09:55:00,0.15799956,0.41256624,0.42943424
2012-06-04 10:00:00,0.21857558,0.21859509,0.5628294
2012-06-04 10:05:00,0.21140148,0.21421768,0.57438093
2012-06-04 10:10:00,0.22645643,0.21958862,0.5539549
2012-06-04 10:15:00,0.33097768,0.31601366,0.3530087
2012-06-04 10:20:00,0.30649137,0.2687059,0.4248028
2012-06-04 10:25:00,0.29467893,0.19042186,0.5148992
2012-06-04 10:30:00,0.37237853,0.22862963,0.39899185
2012-06-04 10:35:00,0.31531486,0.341082,0.34360313
2012-06-04 10:40:00,0.33121973,0.33337513,0.33540514
2012-06-04 10:45:00,0.17627132,0.41166344,0.41206524
2012-06-04 10:50:00,0.15541537,0.42214,0.42244458
2012-06-04 10:55:00,0.3186807,0.3404183,0.34090093
2012-06-04 11:00:00,0.3320464,0.33386794,0.3340857
2012-06-04 11:05:00,0.3311881,0.33429557,0.33451635
2012-06-04 11:10:00,0.15719034,0.42138103,0.4214286
2012-06-04 11:15:00,0.33060464,0.33463788,0.3347574
2012-06-04 11:20:00,0.23674338,0.38142425,0.38183236
2012-06-04 11:25:00,0.31735742,0.3413102,0.34133238
2012-06-04 11:30:00,0.33057413,0.33457518,0.33485073
2012-06-04 11:35:00,0.33324078,0.33336845,0.33339074
2012-06-04 11:40:00,0.32440928,0.3376918,0.33789897
2012-06-04 11:45:00,0.33250237,0.33369732,0.33380032
2012-06-04 11:50:00,0.3297875,0.33502787,0.3351847
2012-06-04 11:55:00,0.33307254,0.33344486,0.33348262
2012-06-04 12:00:00,0.33173558,0.33410412,0.3341603
2012-06-04 12:05:00,0.3323041,0.33383122,0.3338647
2012-06-04 12:10:00,0.3261316,0.3367973,0.33707115
2012-06-04 12:15:00,0.33212903,0.33389455,0.33397633
2012-06-04 12:20:00,0.33030286,0.33480158,0.33489555
2012-06-04 12:25:00,0.33006454,0.33491808,0.33501738
2012-06-04 12:30:00,0.33101514,0.33440652,0.33457834
2012-06-04 12:35:00,0.32769966,0.33602804,0.33627233
2012-06-04 12:40:00,0.32565594,0.33690274,0.33744133
2012-06-04 12:45:00,0.33084244,0.33435923,0.33479834
2012-06-04 12:50:00,0.29793724,0.34821507,0.3538477
2012-06-04 12:55:00,0.31568953,0.3414444,0.34286606
2012-06-04 13:00:00,0.3153507,0.34126654,0.34338278
2012-06-04 13:05:00,0.32849744,0.33552712,0.3359754
2012-06-04 13:10:00,0.32925808,0.3350391,0.33570284
2012-06-04 13:15:00,0.3316509,0.33352745,0.3348216
2012-06-04 13:20:00,0.32818902,0.33409205,0.33771893
2012-06-04 13:25:00,0.32779703,0.33480197,0.33740106
2012-06-04 13:30:00,0.32807508,0.33300415,0.33892074
2012-06-04 13:35:00,0.33561668,0.31884566,0.34553772
2012-06-04 13:40:00,0.3325428,0.33258307,0.33487415
2012-06-04 13:45:00,0.32976878,0.3320778,0.33815345
2012-06-04 13:50:00,0.32809994,0.3253695,0.3465306
2012-06-04 13:55:00,0.1786514,0.40618265,0.4151659
2012-06-04 14:00:00,0.32866502,0.3334893,0.33784568
2012-06-04 14:05:00,0.24181728,0.37900928,0.37917343
2012-06-04 14:10:00,0.3271501,0.33814386,0.33470604
2012-06-04 14:15:00,0.32882917,0.3319837,0.33918718
2012-06-04 14:20:00,0.32563782,0.3369653,0.33739683
2012-06-04 14:25:00,0.16602731,0.41487658,0.41909608
2012-06-04 14:30:00,0.32563856,0.33606574,0.33829573
2012-06-04 14:35:00,0.3016564,0.34908202,0.34926152
2012-06-04 14:40:00,0.32874745,0.33562857,0.33562392
2012-06-04 14:45:00,0.32800022,0.3358012,0.33619866
2012-06-04 14:50:00,0.3219863,0.33887622,0.33913746
2012-06-04 14:55:00,0.31887695,0.340285,0.340838
2012-06-04 15:00:00,0.3246357,0.3375958,0.33776847
2012-06-04 15:05:00,0.32692972,0.33652017,0.33655015
2012-06-04 15:10:00,0.30707157,0.343693,0.34923548
2012-06-04 15:15:00,0.33193192,0.33331516,0.33475295
2012-06-04 15:20:00,0.3332796,0.3333504,0.33336994
2012-06-04 15:25:00,0.32431325,0.33473897,0.34094778
2012-06-04 15:30:00,0.33041206,0.33450422,0.33508372
2012-06-04 15:35:00,0.33594498,0.3228972,0.34115785
2012-06-04 15:40:00,0.33333334,0.33333334,0.33333334
2012-06-04 15:45:00,0.33333334,0.33333334,0.33333334
2012-06-04 15:50:00,0.33315685,0.33340088,0.33344224
2012-06-04 15:55:00,0.33282548,0.33349013,0.33368433
2012-06-04 16:00:00,0.3309705,0.33437532,0.33465415
2012-06-04 16:05:00,0.31168398,0.34333915,0.34497684
2012-06-04 16:10:00,0.28981173,0.35410053,0.35608777
2012-06-04 16:15:00,0.3179118,0.34021917,0.34186897
2012-06-04 16:20:00,0.30573577,0.34661382,0.3476504
2012-06-04 16:25:00,0.31702784,0.34008914,0.34288305
2012-06-04 16:30:00,0.31176022,0.34352422,0.34471554
2012-06-04 16:35:00,0.31619704,0.34129626,0.34250662
2012-06-04 16:40:00,0.32325682,0.33816552,0.3385777
2012-06-04 16:45:00,0.33163857,0.3341866,0.33417478
2012-06-04 16:50:00,0.33271042,0.333642,0.3336476
2012-06-04 16:55:00,0.33209094,0.33401453,0.33389455
2012-06-04 17:00:00,0.32659844,0.33638993,0.3370116
2012-06-04 17:05:00,0.32790038,0.3362914,0.33580822
2012-06-04 17:10:00,0.3175635,0.34215602,0.34028038
2012-06-04 17:15:00,0.3298422,0.33810616,0.33205163
2012-06-04 17:20:00,0.33174768,0.33367965,0.3345727
2012-06-04 17:25:00,0.3136604,0.34876353,0.3375761
2012-06-04 17:30:00,0.34333634,0.35147056,0.30519307
2012-06-04 17:35:00,0.35127744,0.37199864,0.27672392
2012-06-04 17:40:00,0.35959005,0.3720632,0.26834676
2012-06-04 17:45:00,0.3584799,0.3896211,0.25189906
2012-06-04 17:50:00,0.4054938,0.35822156,0.2362847
2012-06-04 17:55:00,0.39428142,0.39529473,0.21042392
2012-06-04 18:00:00,0.3924651,0.37659422,0.23094073
2012-06-04 18:05:00,0.42763844,0.3713941,0.20096749
2012-06-04 18:10:00,0.39070767,0.38717186,0.2221204
2012-06-04 18:15:00,0.42189187,0.4225478,0.15556031
2012-06-04 18:20:00,0.44373244,0.38197437,0.1742932
2012-06-04 18:25:00,0.47360364,0.26082444,0.26557192
2012-06-04 18:30:00,0.33422545,0.33408383,0.3316907
2012-06-04 18:35:00,0.57386297,0.21306856,0.21306854
2012-06-04 18:40:00,0.5565379,0.22173104,0.22173105
2012-06-04 18:45:00,0.55323005,0.223385,0.223385
2012-06-04 18:50:00,0.5736029,0.21287984,0.2135172
2012-06-04 18:55:00,0.5727271,0.2136364,0.2136364
2012-06-04 19:00:00,0.5596443,0.21901341,0.2213423
2012-06-04 19:05:00,0.55126935,0.2076738,0.24105689
2012-06-04 19:10:00,0.55435014,0.20705368,0.23859619
2012-06-04 19:15:00,0.5634653,0.21589649,0.22063825
2012-06-04 19:20:00,0.5464827,0.20805219,0.2454651
2012-06-04 19:25:00,0.56851536,0.21544972,0.21603489
2012-06-04 19:30:00,0.558867,0.22056317,0.22056983
2012-06-04 19:35:00,0.57161266,0.21419367,0.21419366
2012-06-04 19:40:00,0.55306756,0.22322963,0.22370276
2012-06-04 19:45:00,0.51990515,0.21524663,0.26484823
2012-06-04 19:50:00,0.5647133,0.21575758,0.21952915
2012-06-04 19:55:00,0.43659768,0.36686802,0.19653434
2012-06-04 20:00:00,0.33623555,0.337951,0.32581338
2012-06-04 20:05:00,0.36045292,0.25470224,0.38484487
2012-06-04 20:10:00,0.33650324,0.3196342,0.34386253
2012-06-04 20:15:00,0.37128994,0.23233494,0.39637512
2012-06-04 20:20:00,0.33669773,0.32129928,0.342003
2012-06-04 20:25:00,0.33048263,0.3193716,0.35014576
2012-06-04 20:30:00,0.3161848,0.33086944,0.35294583
2012-06-04 20:35:00,0.31751293,0.3353487,0.34713835
2012-06-04 20:40:00,0.32799226,0.3334612,0.3385465
2012-06-04 20:45:00,0.32645804,0.3352688,0.3382732
2012-06-04 20:50:00,0.32317057,0.33291036,0.343919
2012-06-04 20:55:00,0.3249756,0.33558765,0.33943674
2012-06-04 21:00:00,0.29494974,0.34961158,0.35543865
2012-06-04 21:05:00,0.327424,0.33513585,0.3374402
2012-06-04 21:10:00,0.332319,0.333757,0.33392403
2012-06-04 21:15:00,0.3326011,0.3336488,0.33375013
2012-06-04 21:20:00,0.33261818,0.33364525,0.33373654
2012-06-04 21:25:00,0.3316366,0.33411452,0.33424887
2012-06-04 21:30:00,0.41639772,0.1644508,0.41915148
2012-06-04 21:35:00,0.3316932,0.32960662,0.33870023
2012-06-04 21:40:00,0.33211496,0.32621685,0.34166816
2012-06-04 21:45:00,0.3281574,0.33571735,0.33612525
2012-06-04 21:50:00,0.33333328,0.33333334,0.33333337
2012-06-04 21:55:00,0.3292729,0.33530405,0.33542296
2012-06-04 22:00:00,0.33317533,0.33340415,0.33342057
2012-06-04 22:05:00,0.32044467,0.33876088,0.3407945
2012-06-04 22:10:00,0.31768426,0.34042642,0.3418893
2012-06-04 22:15:00,0.3362194,0.3218166,0.341964
2012-06-04 22:20:00,0.32993588,0.33391953,0.33614454
2012-06-04 22:25:00,0.3451318,0.30909723,0.34577096
2012-06-04 22:30:00,0.31390142,0.33950996,0.34658858
2012-06-04 22:35:00,0.42140585,0.1575141,0.42108
2012-06-04 22:40:00,0.32567555,0.3356639,0.33866048
2012-06-04 22:45:00,0.3249649,0.33712617,0.3379089
2012-06-04 22:50:00,0.3322263,0.33334103,0.33443266
2012-06-04 22:55:00,0.4206954,0.15715556,0.4221491
2012-06-04 23:00:00,0.40555066,0.1879744,0.40647498
2012-06-04 23:05:00,0.33560443,0.3278022,0.3365933
2012-06-04 23:10:00,0.33323178,0.33327398,0.33349428
2012-06-04 23:15:00,0.34237203,0.31510293,0.34252498
2012-06-04 23:20:00,0.3332901,0.33332798,0.33338198
2012-06-04 23:25:00,0.33415088,0.33128038,0.33456874
2012-06-04 23:30:00,0.15677933,0.41708118,0.42613953
2012-06-04 23:35:00,0.39920387,0.24031954,0.36047658
2012-06-04 23:40:00,0.34107035,0.29512188,0.36380777
2012-06-04 23:45:00,0.33186325,0.33403724,0.3340995
2012-06-04 23:50:00,0.33278516,0.33226788,0.33494693
2012-06-04 23:55:00,0.3332343,0.3333698,0.33339587
2012-06-05 00:00:00,0.33198178,0.33399317,0.33402506
2012-06-05 00:05:00,0.38919523,0.21805918,0.39274558
2012-06-05 00:10:00,0.31942758,0.3396349,0.34093755
2012-06-05 00:15:00,0.33333492,0.3333247,0.33334032
2012-06-05 00:20:00,0.30514884,0.34727058,0.3475806
2012-06-05 00:25:00,0.33352226,0.3329468,0.33353096
2012-06-05 00:30:00,0.21596004,0.35133153,0.4327084
2012-06-05 00:35:00,0.3351106,0.32957393,0.3353154
2012-06-05 00:40:00,0.33324268,0.33337867,0.33337867
2012-06-05 00:45:00,0.32956532,0.33521593,0.3352187
2012-06-05 00:50:00,0.17767163,0.41103762,0.4112907
2012-06-05 00:55:00,0.16873752,0.4156271,0.4156354
2012-06-05 01:00:00,0.1553774,0.42227796,0.42234457
2012-06-05 01:05:00,0.3333212,0.33331528,0.33336353
2012-06-05 01:10:00,0.30320936,0.33677405,0.36001658
2012-06-05 01:15:00,0.33086795,0.33403927,0.33509284
2012-06-05 01:20:00,0.3327662,0.3336157,0.33361807
2012-06-05 01:25:00,0.332818,0.33334687,0.33383512
2012-06-05 01:30:00,0.15869112,0.41923776,0.42207113
2012-06-05 01:35:00,0.33345297,0.3330916,0.3334555
2012-06-05 01:40:00,0.33331394,0.33334303,0.33334303
2012-06-05 01:45:00,0.15558398,0.4219221,0.422494
2012-06-05 01:50:00,0.30712605,0.34596547,0.34690842
2012-06-05 01:55:00,0.3333215,0.333339,0.3333395
2012-06-05 02:00:00,0.17043407,0.41478288,0.4147831
2012-06-05 02:05:00,0.23106964,0.3844652,0.3844652
2012-06-05 02:10:00,0.33273214,0.33363393,0.33363393
2012-06-05 02:15:00,0.15633684,0.42145237,0.42221078
2012-06-05 02:20:00,0.3333326,0.3333337,0.3333337
2012-06-05 02:25:00,0.3333002,0.3333499,0.3333499
2012-06-05 02:30:00,0.23508044,0.38237342,0.38254607
2012-06-05 02:35:00,0.3332454,0.3333648,0.33338973
2012-06-05 02:40:00,0.33330712,0.3333461,0.33334672
2012-06-05 02:45:00,0.33319876,0.3334006,0.3334006
2012-06-05 02:50:00,0.23423164,0.38285637,0.38291198
2012-06-05 02:55:00,0.39214545,0.21570773,0.3921468
2012-06-05 03:00:00,0.3236695,0.33243197,0.34389853
2012-06-05 03:05:00,0.40202117,0.1608214,0.4371574
2012-06-05 03:10:00,0.15822841,0.42088446,0.42088717
2012-06-05 03:15:00,0.3352206,0.32939118,0.33538827
2012-06-05 03:20:00,0.39375472,0.16304445,0.44320077
2012-06-05 03:25:00,0.20372418,0.24495748,0.5513184
2012-06-05 03:30:00,0.3266379,0.33668044,0.3366817
2012-06-05 03:35:00,0.33333552,0.33332896,0.33333552
2012-06-05 03:40:00,0.23160776,0.38365245,0.38473985
2012-06-05 03:45:00,0.41924626,0.15618874,0.42456502
2012-06-05 03:50:00,0.41686797,0.15686391,0.42626807
2012-06-05 03:55:00,0.42196158,0.1554585,0.42257997
2012-06-05 04:00:00,0.33404383,0.3319124,0.33404383
2012-06-05 04:05:00,0.21238557,0.21182214,0.57579225
2012-06-05 04:10:00,0.42231208,0.15536422,0.4223237
2012-06-05 04:15:00,0.42228094,0.1553726,0.4223465
2012-06-05 04:20:00,0.42231876,0.15536241,0.42231882
2012-06-05 04:25:00,0.39089507,0.21789576,0.39120924
2012-06-05 04:30:00,0.422318,0.15536267,0.4223194
2012-06-05 04:35:00,0.35430354,0.29012775,0.3555687
2012-06-05 04:40:00,0.33966598,0.320453,0.339881
2012-06-05 04:45:00,0.42171028,0.1565762,0.42171356
2012-06-05 04:50:00,0.4221881,0.15557358,0.42223838
2012-06-05 04:55:00,0.39072552,0.21854892,0.39072552
2012-06-05 05:00:00,0.338291,0.32339847,0.3383105
2012-06-05 05:05:00,0.33333343,0.3333331,0.33333346
2012-06-05 05:10:00,0.3333354,0.33332923,0.3333354
2012-06-05 05:15:00,0.33333293,0.33333355,0.33333355
2012-06-05 05:20:00,0.33333603,0.33332267,0.33334127
2012-06-05 05:25:00,0.39308882,0.21382052,0.39309072
2012-06-05 05:30:00,0.35982582,0.2803414,0.35983276
2012-06-05 05:35:00,0.334029,0.3319362,0.3340348
2012-06-05 05:40:00,0.4222838,0.15537217,0.42234397
2012-06-05 05:45:00,0.33980152,0.32039672,0.33980173
2012-06-05 05:50:00,0.3478164,0.30371,0.34847352
2012-06-05 05:55:00,0.35806727,0.28386265,0.35807002
2012-06-05 06:00:00,0.3334343,0.332976,0.33358964
2012-06-05 06:05:00,0.34241205,0.3151233,0.34246463
2012-06-05 06:10:00,0.38397065,0.2320518,0.3839776
2012-06-05 06:15:00,0.33347994,0.33303937,0.3334807
2012-06-05 06:20:00,0.33334506,0.33281156,0.33384338
2012-06-05 06:25:00,0.33842033,0.32290053,0.3386791
