,straight,right,left
2017-05-25 19:45:00,0.21194157,0.5761169,0.21194157
2017-05-25 19:50:00,0.21194325,0.57611555,0.2119412
2017-05-25 19:55:00,0.21248324,0.57572055,0.21179616
2017-05-25 20:00:00,0.2122911,0.57585794,0.21185094
2017-05-25 20:05:00,0.22726953,0.5649043,0.2078262
2017-05-25 20:10:00,0.21847923,0.57119143,0.21032926
2017-05-25 20:15:00,0.21417429,0.57414055,0.2116852
2017-05-25 20:20:00,0.21327658,0.57484686,0.21187653
2017-05-25 20:25:00,0.21636331,0.572012,0.2116246
2017-05-25 20:30:00,0.21487874,0.5698683,0.21525297
2017-05-25 20:35:00,0.20756076,0.555082,0.23735723
2017-05-25 20:40:00,0.21299991,0.56133884,0.22566122
2017-05-25 20:45:00,0.21705379,0.5659989,0.21694738
2017-05-25 20:50:00,0.22474684,0.5563286,0.21892455
2017-05-25 20:55:00,0.22767393,0.5465034,0.22582267
2017-05-25 21:00:00,0.23048022,0.5355823,0.23393746
2017-05-25 21:05:00,0.23479754,0.5297869,0.23541561
2017-05-25 21:10:00,0.2351264,0.5249423,0.23993121
2017-05-25 21:15:00,0.23372793,0.5320879,0.2341841
2017-05-25 21:20:00,0.22650431,0.5465787,0.22691703
2017-05-25 21:25:00,0.2446113,0.51288307,0.24250564
2017-05-25 21:30:00,0.27906892,0.4465917,0.27433938
2017-05-25 21:35:00,0.26301748,0.47973144,0.2572511
2017-05-25 21:40:00,0.29875913,0.40601686,0.29522398
2017-05-25 21:45:00,0.26140475,0.47880796,0.25978735
2017-05-25 21:50:00,0.25568372,0.48939443,0.25492185
2017-05-25 21:55:00,0.27694944,0.4467285,0.27632204
2017-05-25 22:00:00,0.22661276,0.5378045,0.23558272
2017-05-25 22:05:00,0.22506507,0.4538423,0.32109264
2017-05-25 22:10:00,0.30678096,0.3854265,0.3077925
2017-05-25 22:15:00,0.30264103,0.4038519,0.29350713
2017-05-25 22:20:00,0.2820775,0.43531522,0.2826073
2017-05-25 22:25:00,0.2698104,0.42647904,0.3037106
2017-05-25 22:30:00,0.2384537,0.44934496,0.31220132
2017-05-25 22:35:00,0.22261569,0.3917148,0.38566947
2017-05-25 22:40:00,0.24934405,0.34732613,0.40332985
2017-05-25 22:45:00,0.20900223,0.35299885,0.43799892
2017-05-25 22:50:00,0.21978903,0.41392773,0.36628327
2017-05-25 22:55:00,0.2089078,0.37583038,0.41526183
2017-05-25 23:00:00,0.22072445,0.35625997,0.42301562
2017-05-25 23:05:00,0.26270974,0.377041,0.3602493
2017-05-25 23:10:00,0.24611901,0.39133012,0.36255088
2017-05-25 23:15:00,0.2316243,0.35518527,0.41319048
2017-05-25 23:20:00,0.2693925,0.37103963,0.3595679
2017-05-25 23:25:00,0.255262,0.34980553,0.39493242
2017-05-25 23:30:00,0.23557845,0.31251502,0.45190653
2017-05-25 23:35:00,0.25844505,0.2803607,0.46119422
2017-05-25 23:40:00,0.24364287,0.27850294,0.47785425
2017-05-25 23:45:00,0.25913277,0.29770735,0.44315994
2017-05-25 23:50:00,0.22104673,0.2754906,0.50346273
2017-05-25 23:55:00,0.23765425,0.25948367,0.50286204
2017-05-26 00:00:00,0.26331887,0.26892492,0.46775627
2017-05-26 00:05:00,0.26473325,0.29600427,0.43926254
2017-05-26 00:10:00,0.26336688,0.2964164,0.44021672
2017-05-26 00:15:00,0.280854,0.3272134,0.39193264
2017-05-26 00:20:00,0.2884455,0.32759878,0.38395572
2017-05-26 00:25:00,0.28490928,0.29738572,0.41770494
2017-05-26 00:30:00,0.27092087,0.294363,0.43471614
2017-05-26 00:35:00,0.27293473,0.31618717,0.41087806
2017-05-26 00:40:00,0.26631927,0.35338703,0.3802937
2017-05-26 00:45:00,0.24642394,0.31471798,0.43885812
2017-05-26 00:50:00,0.22515482,0.3402966,0.43454856
2017-05-26 00:55:00,0.2598171,0.35267678,0.38750613
2017-05-26 01:00:00,0.28184366,0.38235375,0.33580258
2017-05-26 01:05:00,0.2694088,0.2865419,0.4440493
2017-05-26 01:10:00,0.31216392,0.3426956,0.34514046
2017-05-26 01:15:00,0.2584177,0.3230362,0.4185461
2017-05-26 01:20:00,0.27543408,0.29695404,0.4276119
2017-05-26 01:25:00,0.32750607,0.3349581,0.33753577
2017-05-26 01:30:00,0.32583687,0.32768297,0.3464802
2017-05-26 01:35:00,0.33166054,0.33209446,0.33624497
2017-05-26 01:40:00,0.3191066,0.33675197,0.34414148
2017-05-26 01:45:00,0.32392204,0.3409317,0.3351462
2017-05-26 01:50:00,0.32838267,0.3341126,0.33750474
2017-05-26 01:55:00,0.31076142,0.3344122,0.35482645
2017-05-26 02:00:00,0.31375757,0.36079207,0.3254504
2017-05-26 02:05:00,0.3212094,0.34983927,0.3289514
2017-05-26 02:10:00,0.31729302,0.35853636,0.32417062
2017-05-26 02:15:00,0.33285218,0.33354348,0.33360428
2017-05-26 02:20:00,0.33030397,0.33824328,0.33145273
2017-05-26 02:25:00,0.33272135,0.33278218,0.3344965
2017-05-26 02:30:00,0.32350647,0.3437684,0.33272517
2017-05-26 02:35:00,0.3312427,0.33600277,0.33275452
2017-05-26 02:40:00,0.33217722,0.3354125,0.33241034
2017-05-26 02:45:00,0.3324439,0.33441436,0.3331417
2017-05-26 02:50:00,0.3262402,0.34589353,0.3278662
2017-05-26 02:55:00,0.3328217,0.33282453,0.33435377
2017-05-26 03:00:00,0.3305456,0.33884993,0.33060452
2017-05-26 03:05:00,0.3247632,0.3486259,0.3266109
2017-05-26 03:10:00,0.33178225,0.3357541,0.3324636
2017-05-26 03:15:00,0.32983628,0.33959457,0.33056915
2017-05-26 03:20:00,0.33119315,0.33730623,0.33150056
2017-05-26 03:25:00,0.3271213,0.34538698,0.3274917
2017-05-26 03:30:00,0.30603656,0.3861747,0.30778876
2017-05-26 03:35:00,0.3326006,0.33470377,0.33269572
2017-05-26 03:40:00,0.33060747,0.33835384,0.33103868
2017-05-26 03:45:00,0.33098054,0.3379156,0.33110386
2017-05-26 03:50:00,0.32551038,0.3483541,0.32613543
2017-05-26 03:55:00,0.31628752,0.36734566,0.31636676
2017-05-26 04:00:00,0.32661927,0.34659687,0.3267838
2017-05-26 04:05:00,0.3115164,0.37694386,0.3115398
2017-05-26 04:10:00,0.3295892,0.34091786,0.32949293
2017-05-26 04:15:00,0.22144315,0.53763,0.24092682
2017-05-26 04:20:00,0.30953762,0.38089874,0.30956364
2017-05-26 04:25:00,0.33049142,0.33878595,0.33072266
2017-05-26 04:30:00,0.29260135,0.41304594,0.29435265
2017-05-26 04:35:00,0.32982078,0.34026358,0.32991564
2017-05-26 04:40:00,0.26847678,0.462837,0.26868615
2017-05-26 04:45:00,0.22947523,0.537883,0.23264176
2017-05-26 04:50:00,0.32984418,0.34033182,0.32982394
2017-05-26 04:55:00,0.32496664,0.3500837,0.3249496
2017-05-26 05:00:00,0.20679504,0.553629,0.239576
2017-05-26 05:05:00,0.32615986,0.34769094,0.3261492
2017-05-26 05:10:00,0.33140674,0.33718002,0.33141324
2017-05-26 05:15:00,0.18561561,0.46885672,0.34552768
2017-05-26 05:20:00,0.33158645,0.3352055,0.33320808
2017-05-26 05:25:00,0.26115376,0.47681424,0.26203197
2017-05-26 05:30:00,0.26115718,0.47432703,0.26451576
2017-05-26 05:35:00,0.32872397,0.33638138,0.33489463
2017-05-26 05:40:00,0.31976616,0.3583403,0.32189357
2017-05-26 05:45:00,0.23226605,0.4582996,0.30943438
2017-05-26 05:50:00,0.29191875,0.40594563,0.30213562
2017-05-26 05:55:00,0.21638364,0.55766517,0.22595121
2017-05-26 06:00:00,0.23571314,0.52791053,0.23637636
2017-05-26 06:05:00,0.31073335,0.3784721,0.31079456
2017-05-26 06:10:00,0.21441263,0.5702365,0.21535087
2017-05-26 06:15:00,0.18435968,0.49875155,0.31688875
2017-05-26 06:20:00,0.16431601,0.44379032,0.39189366
2017-05-26 06:25:00,0.22700512,0.43815422,0.3348407
2017-05-26 06:30:00,0.258971,0.37437913,0.36664996
2017-05-26 06:35:00,0.23634748,0.42547357,0.33817896
2017-05-26 06:40:00,0.21297748,0.372936,0.4140865
2017-05-26 06:45:00,0.24657378,0.38593015,0.36749604
2017-05-26 06:50:00,0.22727798,0.3719762,0.40074584
2017-05-26 06:55:00,0.22028925,0.3650382,0.41467258
2017-05-26 07:00:00,0.272824,0.2732174,0.4539587
2017-05-26 07:05:00,0.28128636,0.26979125,0.44892246
2017-05-26 07:10:00,0.29146183,0.26672605,0.44181207
2017-05-26 07:15:00,0.29315892,0.26973647,0.43710464
2017-05-26 07:20:00,0.25570068,0.22351104,0.52078825
2017-05-26 07:25:00,0.2315455,0.21040143,0.5580531
2017-05-26 07:30:00,0.21474262,0.21355155,0.57170576
2017-05-26 07:35:00,0.22685455,0.21323736,0.55990815
2017-05-26 07:40:00,0.25153586,0.2103726,0.53809154
2017-05-26 07:45:00,0.23126778,0.2144513,0.55428094
2017-05-26 07:50:00,0.26041988,0.23059724,0.5089829
2017-05-26 07:55:00,0.27223608,0.25240195,0.47536203
2017-05-26 08:00:00,0.2891445,0.25865293,0.45220262
2017-05-26 08:05:00,0.34364626,0.3129598,0.34339395
2017-05-26 08:10:00,0.3390185,0.30081183,0.36016974
2017-05-26 08:15:00,0.24309048,0.24387017,0.51303935
2017-05-26 08:20:00,0.26573363,0.26369134,0.4705751
2017-05-26 08:25:00,0.3027014,0.29827842,0.3990202
2017-05-26 08:30:00,0.30919576,0.30477813,0.38602608
2017-05-26 08:35:00,0.33021742,0.3098523,0.35993022
2017-05-26 08:40:00,0.33762982,0.3255685,0.33680168
2017-05-26 08:45:00,0.3408126,0.32038444,0.33880293
2017-05-26 08:50:00,0.33430758,0.32576147,0.339931
2017-05-26 08:55:00,0.33160552,0.32539648,0.34299803
2017-05-26 09:00:00,0.33708167,0.3294885,0.33342978
2017-05-26 09:05:00,0.34210226,0.32606536,0.33183238
2017-05-26 09:10:00,0.34015104,0.32921624,0.33063272
2017-05-26 09:15:00,0.34408775,0.32755134,0.32836092
2017-05-26 09:20:00,0.34664774,0.32663926,0.32671294
2017-05-26 09:25:00,0.33709326,0.33126312,0.3316436
2017-05-26 09:30:00,0.3351876,0.33237234,0.33244005
2017-05-26 09:35:00,0.33476603,0.3325954,0.3326386
2017-05-26 09:40:00,0.3352453,0.33233738,0.33241737
2017-05-26 09:45:00,0.33571273,0.33218455,0.33210266
2017-05-26 09:50:00,0.33622545,0.33187288,0.33190167
2017-05-26 09:55:00,0.337028,0.33142903,0.331543
2017-05-26 10:00:00,0.3351411,0.3324385,0.33242047
2017-05-26 10:05:00,0.33515826,0.3324098,0.3324319
2017-05-26 10:10:00,0.33517534,0.33238602,0.33243868
2017-05-26 10:15:00,0.33536327,0.33232284,0.3323139
2017-05-26 10:20:00,0.33587083,0.33218083,0.3319483
2017-05-26 10:25:00,0.33676142,0.33186027,0.33137837
2017-05-26 10:30:00,0.33484823,0.33481115,0.33034068
2017-05-26 10:35:00,0.3406031,0.33084863,0.32854828
2017-05-26 10:40:00,0.33655915,0.3321445,0.33129638
2017-05-26 10:45:00,0.34083328,0.32970208,0.32946467
2017-05-26 10:50:00,0.33641595,0.33228272,0.33130142
2017-05-26 10:55:00,0.333761,0.33352312,0.33271593
2017-05-26 11:00:00,0.33566934,0.33245656,0.33187407
2017-05-26 11:05:00,0.33446467,0.33307222,0.33246315
2017-05-26 11:10:00,0.3368586,0.3317417,0.33139968
2017-05-26 11:15:00,0.33453488,0.3329784,0.33248675
2017-05-26 11:20:00,0.33572602,0.33266708,0.3316069
2017-05-26 11:25:00,0.34391227,0.32814586,0.32794183
2017-05-26 11:30:00,0.33273104,0.33663177,0.33063722
2017-05-26 11:35:00,0.34351677,0.3289586,0.3275247
2017-05-26 11:40:00,0.33488333,0.3338347,0.33128196
2017-05-26 11:45:00,0.34849223,0.3262764,0.3252314
2017-05-26 11:50:00,0.34005764,0.33101088,0.32893148
2017-05-26 11:55:00,0.3464611,0.32716656,0.32637236
2017-05-26 12:00:00,0.33888957,0.33140597,0.3297045
2017-05-26 12:05:00,0.34120655,0.33090663,0.32788682
2017-05-26 12:10:00,0.33309507,0.33571625,0.33118868
