,straight,right,left
2012-06-04 05:10:00,0.33173415,0.33376807,0.3344978
2012-06-04 05:15:00,0.3349257,0.3282859,0.3367884
2012-06-04 05:20:00,0.33390376,0.33033633,0.3357599
2012-06-04 05:25:00,0.3362971,0.3265104,0.3371925
2012-06-04 05:30:00,0.33300006,0.33324683,0.33375314
2012-06-04 05:35:00,0.33478013,0.32965806,0.33556178
2012-06-04 05:40:00,0.33638948,0.32311785,0.34049267
2012-06-04 05:45:00,0.3361237,0.32711604,0.33676025
2012-06-04 05:50:00,0.34971634,0.29652494,0.35375872
2012-06-04 05:55:00,0.34457952,0.30498815,0.3504323
2012-06-04 06:00:00,0.33873832,0.27923632,0.3820254
2012-06-04 06:05:00,0.33203405,0.31954578,0.34842014
2012-06-04 06:10:00,0.35719192,0.26686212,0.3759459
2012-06-04 06:15:00,0.2683492,0.36074132,0.37090942
2012-06-04 06:20:00,0.32093996,0.3316085,0.3474515
2012-06-04 06:25:00,0.33313417,0.32836735,0.3384985
2012-06-04 06:30:00,0.2709923,0.34548938,0.38351828
2012-06-04 06:35:00,0.3352134,0.3189665,0.34582007
2012-06-04 06:40:00,0.32925692,0.31882772,0.35191536
2012-06-04 06:45:00,0.36770168,0.25655934,0.37573895
2012-06-04 06:50:00,0.34441605,0.29675007,0.3588339
2012-06-04 06:55:00,0.3207405,0.33062893,0.34863064
2012-06-04 07:00:00,0.25086653,0.2767439,0.4723896
2012-06-04 07:05:00,0.3278213,0.3131134,0.35906526
2012-06-04 07:10:00,0.38951045,0.22135846,0.38913107
2012-06-04 07:15:00,0.3403039,0.32028863,0.33940753
2012-06-04 07:20:00,0.33919695,0.3220435,0.33875948
2012-06-04 07:25:00,0.34409544,0.31012744,0.34577712
2012-06-04 07:30:00,0.34037563,0.31436515,0.34525925
2012-06-04 07:35:00,0.340199,0.31964839,0.34015265
2012-06-04 07:40:00,0.3341247,0.3310526,0.33482274
2012-06-04 07:45:00,0.3429436,0.31322312,0.34383327
2012-06-04 07:50:00,0.3334895,0.3335596,0.33295083
2012-06-04 07:55:00,0.3350925,0.32942975,0.33547774
2012-06-04 08:00:00,0.33345896,0.3330643,0.33347672
2012-06-04 08:05:00,0.33398342,0.33249873,0.33351785
2012-06-04 08:10:00,0.3333848,0.3333358,0.3332794
2012-06-04 08:15:00,0.40763935,0.40747866,0.18488197
2012-06-04 08:20:00,0.42240337,0.42220154,0.15539506
2012-06-04 08:25:00,0.42232096,0.42231554,0.15536344
2012-06-04 08:30:00,0.42232075,0.42231557,0.1553636
2012-06-04 08:35:00,0.42242625,0.42217025,0.15540348
2012-06-04 08:40:00,0.42232051,0.42231634,0.15536311
2012-06-04 08:45:00,0.42231876,0.42231876,0.15536244
2012-06-04 08:50:00,0.42236117,0.4222607,0.15537816
2012-06-04 08:55:00,0.42231885,0.42231876,0.15536243
2012-06-04 09:00:00,0.42245823,0.42212793,0.1554138
2012-06-04 09:05:00,0.4223194,0.422318,0.15536264
2012-06-04 09:10:00,0.4223191,0.42231837,0.15536252
2012-06-04 09:15:00,0.42231894,0.42231858,0.15536246
2012-06-04 09:20:00,0.42232156,0.422315,0.15536343
2012-06-04 09:25:00,0.42231885,0.42231876,0.15536243
