,straight,right,left
2017-05-25 19:45:00,0.2479588,0.37603006,0.37601113
2017-05-25 19:50:00,0.18970801,0.40527546,0.40501648
2017-05-25 19:55:00,0.19103274,0.4058248,0.40314248
2017-05-25 20:00:00,0.18705821,0.4219591,0.39098266
2017-05-25 20:05:00,0.22959268,0.39640686,0.3740005
2017-05-25 20:10:00,0.23355979,0.35744074,0.40899944
2017-05-25 20:15:00,0.28047752,0.34724623,0.3722762
2017-05-25 20:20:00,0.25190157,0.35160455,0.3964939
2017-05-25 20:25:00,0.3080944,0.34335327,0.3485523
2017-05-25 20:30:00,0.28887498,0.32542357,0.38570142
2017-05-25 20:35:00,0.3117532,0.33183363,0.35641313
2017-05-25 20:40:00,0.31944868,0.3379826,0.34256867
2017-05-25 20:45:00,0.31632614,0.3381505,0.34552333
2017-05-25 20:50:00,0.30343065,0.33973524,0.35683405
2017-05-25 20:55:00,0.29823145,0.334931,0.36683756
2017-05-25 21:00:00,0.31261876,0.33024892,0.35713235
2017-05-25 21:05:00,0.3015457,0.31387,0.38458425
2017-05-25 21:10:00,0.3078744,0.31480536,0.37732017
2017-05-25 21:15:00,0.29804945,0.31002584,0.39192474
2017-05-25 21:20:00,0.26699218,0.29453075,0.43847704
2017-05-25 21:25:00,0.29668856,0.31141672,0.3918947
2017-05-25 21:30:00,0.30772993,0.324796,0.36747408
2017-05-25 21:35:00,0.31231123,0.32941875,0.35827
2017-05-25 21:40:00,0.29905504,0.31764856,0.38329637
2017-05-25 21:45:00,0.29434857,0.32538003,0.3802714
2017-05-25 21:50:00,0.29508337,0.31126368,0.39365292
2017-05-25 21:55:00,0.2740165,0.315618,0.41036552
2017-05-25 22:00:00,0.28655156,0.32700902,0.3864394
2017-05-25 22:05:00,0.27662626,0.32365656,0.39971715
2017-05-25 22:10:00,0.24481468,0.36252633,0.39265898
2017-05-25 22:15:00,0.26383516,0.29535103,0.44081378
2017-05-25 22:20:00,0.31233236,0.32763842,0.36002925
2017-05-25 22:25:00,0.31812274,0.3297938,0.35208338
2017-05-25 22:30:00,0.31057468,0.33118182,0.35824353
2017-05-25 22:35:00,0.2907188,0.32796142,0.38131985
2017-05-25 22:40:00,0.29424295,0.32500118,0.3807558
2017-05-25 22:45:00,0.29764307,0.32400143,0.37835547
2017-05-25 22:50:00,0.29316384,0.31828418,0.38855198
2017-05-25 22:55:00,0.30318275,0.3316633,0.36515388
2017-05-25 23:00:00,0.30454507,0.31945643,0.37599844
2017-05-25 23:05:00,0.2901433,0.30658847,0.40326813
2017-05-25 23:10:00,0.31246185,0.33013994,0.35739818
2017-05-25 23:15:00,0.29557738,0.31336087,0.3910617
2017-05-25 23:20:00,0.31283152,0.32879248,0.35837597
2017-05-25 23:25:00,0.30843845,0.32595298,0.36560857
2017-05-25 23:30:00,0.30255014,0.32419184,0.37325805
2017-05-25 23:35:00,0.30446905,0.31580856,0.37972233
2017-05-25 23:40:00,0.31017178,0.3245921,0.365236
2017-05-25 23:45:00,0.29120708,0.3083979,0.40039507
2017-05-25 23:50:00,0.30199406,0.31187844,0.38612753
2017-05-25 23:55:00,0.28586936,0.30263776,0.41149294
2017-05-26 00:00:00,0.29740906,0.31304044,0.38955054
2017-05-26 00:05:00,0.30908725,0.32401416,0.3668986
2017-05-26 00:10:00,0.30523685,0.31107044,0.38369277
2017-05-26 00:15:00,0.30627218,0.31522223,0.37850562
2017-05-26 00:20:00,0.26584557,0.2998361,0.4343183
2017-05-26 00:25:00,0.28695545,0.30806285,0.4049816
2017-05-26 00:30:00,0.30481866,0.3136132,0.38156816
2017-05-26 00:35:00,0.30458677,0.31222007,0.38319314
2017-05-26 00:40:00,0.29554102,0.30307946,0.40137956
2017-05-26 00:45:00,0.28133175,0.2906849,0.42798334
2017-05-26 00:50:00,0.31530112,0.32969558,0.35500327
2017-05-26 00:55:00,0.31370023,0.32013464,0.36616516
2017-05-26 01:00:00,0.3121505,0.3207016,0.3671479
2017-05-26 01:05:00,0.3296727,0.32971942,0.34060782
2017-05-26 01:10:00,0.32701528,0.3271016,0.3458832
2017-05-26 01:15:00,0.33253694,0.33253974,0.3349234
2017-05-26 01:20:00,0.33012295,0.3301622,0.33971485
2017-05-26 01:25:00,0.3316448,0.3316522,0.336703
2017-05-26 01:30:00,0.32660896,0.3266532,0.34673786
2017-05-26 01:35:00,0.3247987,0.32511207,0.35008925
2017-05-26 01:40:00,0.30634764,0.30657458,0.38707775
2017-05-26 01:45:00,0.33040097,0.33050823,0.33909076
2017-05-26 01:50:00,0.3291456,0.32921144,0.34164295
2017-05-26 01:55:00,0.33178088,0.3318068,0.3364123
2017-05-26 02:00:00,0.3251211,0.32510647,0.3497724
2017-05-26 02:05:00,0.33178604,0.3318138,0.33640012
2017-05-26 02:10:00,0.31996167,0.32024497,0.3597934
2017-05-26 02:15:00,0.3282718,0.32925552,0.34247267
2017-05-26 02:20:00,0.3324056,0.33239982,0.33519453
2017-05-26 02:25:00,0.33132002,0.33137262,0.33730736
2017-05-26 02:30:00,0.333333,0.33333373,0.33333322
2017-05-26 02:35:00,0.32867143,0.32876137,0.34256724
2017-05-26 02:40:00,0.3326846,0.3326847,0.3346307
2017-05-26 02:45:00,0.3307085,0.3307097,0.33858174
2017-05-26 02:50:00,0.3233945,0.32347217,0.3531333
2017-05-26 02:55:00,0.2384371,0.238497,0.5230659
2017-05-26 03:00:00,0.3254504,0.32615235,0.34839723
2017-05-26 03:05:00,0.2975019,0.29755667,0.40494144
2017-05-26 03:10:00,0.30737007,0.30738807,0.38524196
2017-05-26 03:15:00,0.31902546,0.31902054,0.36195406
2017-05-26 03:20:00,0.26965976,0.26995158,0.46038866
2017-05-26 03:25:00,0.24174865,0.24190554,0.5163458
2017-05-26 03:30:00,0.21736056,0.21739952,0.5652399
2017-05-26 03:35:00,0.3182649,0.31826633,0.36346883
2017-05-26 03:40:00,0.33325776,0.33328313,0.33345905
2017-05-26 03:45:00,0.3301275,0.33013254,0.33974
2017-05-26 03:50:00,0.33260617,0.33270788,0.33468598
2017-05-26 03:55:00,0.22082658,0.22109497,0.5580784
2017-05-26 04:00:00,0.33313394,0.33318874,0.33367732
2017-05-26 04:05:00,0.33314347,0.3331607,0.3336958
2017-05-26 04:10:00,0.3286753,0.3286838,0.34264088
2017-05-26 04:15:00,0.33331653,0.33331656,0.33336684
2017-05-26 04:20:00,0.32718453,0.32729796,0.34551755
2017-05-26 04:25:00,0.3333173,0.33331937,0.33336338
2017-05-26 04:30:00,0.21417835,0.21418549,0.57163614
2017-05-26 04:35:00,0.21895085,0.22094227,0.56010693
2017-05-26 04:40:00,0.33193007,0.33196855,0.33610132
2017-05-26 04:45:00,0.31827882,0.31856853,0.36315262
2017-05-26 04:50:00,0.26514125,0.26550072,0.4693581
2017-05-26 04:55:00,0.32134017,0.32137606,0.35728377
2017-05-26 05:00:00,0.19832177,0.27840942,0.5232688
2017-05-26 05:05:00,0.2161187,0.21645907,0.5674222
2017-05-26 05:10:00,0.19862561,0.29378426,0.5075901
2017-05-26 05:15:00,0.30867353,0.3091328,0.38219362
2017-05-26 05:20:00,0.22759603,0.22820161,0.5442023
2017-05-26 05:25:00,0.23441166,0.23536867,0.5302197
2017-05-26 05:30:00,0.21283834,0.22419867,0.562963
2017-05-26 05:35:00,0.21470152,0.22127405,0.56402445
2017-05-26 05:40:00,0.22146049,0.22220494,0.55633456
