,straight,right,left
2012-06-04 05:10:00,0.3399549,0.31752104,0.34252408
2012-06-04 05:15:00,0.3504587,0.28689042,0.36265087
2012-06-04 05:20:00,0.33874828,0.31645578,0.34479594
2012-06-04 05:25:00,0.3871832,0.21944644,0.3933704
2012-06-04 05:30:00,0.36741418,0.26109105,0.37149477
2012-06-04 05:35:00,0.38755417,0.22223206,0.39021373
2012-06-04 05:40:00,0.40160748,0.17570055,0.42269197
2012-06-04 05:45:00,0.40759692,0.1826449,0.4097582
2012-06-04 05:50:00,0.4014065,0.19245826,0.4061353
2012-06-04 05:55:00,0.4113244,0.17079665,0.417879
2012-06-04 06:00:00,0.39654344,0.19936113,0.40409547
2012-06-04 06:05:00,0.3976109,0.20194477,0.4004443
2012-06-04 06:10:00,0.4135356,0.16875345,0.417711
2012-06-04 06:15:00,0.40869564,0.17565958,0.41564474
2012-06-04 06:20:00,0.39164197,0.2135113,0.39484668
2012-06-04 06:25:00,0.39992338,0.19698201,0.4030946
2012-06-04 06:30:00,0.3495713,0.29969317,0.35073552
2012-06-04 06:35:00,0.39369243,0.2063923,0.3999153
2012-06-04 06:40:00,0.3888933,0.22062808,0.39047864
2012-06-04 06:45:00,0.39216986,0.21280156,0.39502862
2012-06-04 06:50:00,0.39468613,0.2091883,0.3961256
2012-06-04 06:55:00,0.3949204,0.20833957,0.39673996
2012-06-04 07:00:00,0.40116608,0.19566764,0.40316626
2012-06-04 07:05:00,0.3981687,0.20264544,0.39918584
2012-06-04 07:10:00,0.38903704,0.22057845,0.3903845
2012-06-04 07:15:00,0.39324167,0.21171704,0.3950413
2012-06-04 07:20:00,0.39314407,0.21225582,0.39460012
2012-06-04 07:25:00,0.4082639,0.18300715,0.4087289
2012-06-04 07:30:00,0.41288322,0.17450735,0.41260943
2012-06-04 07:35:00,0.40600926,0.1874745,0.4065162
2012-06-04 07:40:00,0.40868163,0.1833186,0.40799975
2012-06-04 07:45:00,0.4126343,0.17872712,0.4086386
2012-06-04 07:50:00,0.4198331,0.16507599,0.41509095
2012-06-04 07:55:00,0.41523117,0.17104644,0.41372237
2012-06-04 08:00:00,0.41351315,0.17591038,0.41057646
2012-06-04 08:05:00,0.41754502,0.17813186,0.40432316
2012-06-04 08:10:00,0.40934223,0.19481675,0.39584094
2012-06-04 08:15:00,0.5371077,0.26474842,0.19814393
2012-06-04 08:20:00,0.55229944,0.24362697,0.20407358
2012-06-04 08:25:00,0.5592593,0.23311768,0.20762296
2012-06-04 08:30:00,0.545395,0.25225487,0.2023501
2012-06-04 08:35:00,0.5627823,0.22874637,0.20847136
2012-06-04 08:40:00,0.5557053,0.23454265,0.20975213
2012-06-04 08:45:00,0.45865375,0.19779381,0.3435524
2012-06-04 08:50:00,0.22639376,0.26275942,0.51084685
2012-06-04 08:55:00,0.30601725,0.34682593,0.34715685
2012-06-04 09:00:00,0.54208565,0.25361362,0.20430076
2012-06-04 09:05:00,0.35760677,0.35445717,0.287936
2012-06-04 09:10:00,0.38995838,0.19180794,0.41823366
2012-06-04 09:15:00,0.35978764,0.20353447,0.4366779
2012-06-04 09:20:00,0.41109124,0.17135526,0.41755345
2012-06-04 09:25:00,0.39240578,0.17715274,0.43044144
2012-06-04 09:30:00,0.2545125,0.26597616,0.4795113
2012-06-04 09:35:00,0.22993384,0.24831355,0.5217526
2012-06-04 09:40:00,0.20460914,0.24181055,0.55358034
2012-06-04 09:45:00,0.18083636,0.32787085,0.49129277
2012-06-04 09:50:00,0.18320167,0.31927648,0.49752182
2012-06-04 09:55:00,0.20291099,0.2490947,0.5479943
2012-06-04 10:00:00,0.19106498,0.29282936,0.51610565
2012-06-04 10:05:00,0.19333626,0.28229403,0.5243697
2012-06-04 10:10:00,0.19879699,0.26134682,0.5398562
2012-06-04 10:15:00,0.20238061,0.24880804,0.5488114
2012-06-04 10:20:00,0.28166035,0.22163567,0.49670392
2012-06-04 10:25:00,0.40539423,0.1872689,0.4073368
2012-06-04 10:30:00,0.40830928,0.1720745,0.41961625
2012-06-04 10:35:00,0.39154613,0.21213742,0.39631647
2012-06-04 10:40:00,0.40052813,0.19612531,0.40334654
2012-06-04 10:45:00,0.4065176,0.18555172,0.40793067
2012-06-04 10:50:00,0.4164507,0.1657666,0.4177827
2012-06-04 10:55:00,0.3992533,0.20171551,0.39903122
2012-06-04 11:00:00,0.40985352,0.17914595,0.41100052
2012-06-04 11:05:00,0.40472567,0.19001879,0.40525553
2012-06-04 11:10:00,0.40078938,0.19720572,0.40200487
2012-06-04 11:15:00,0.40608728,0.18027516,0.41363758
2012-06-04 11:20:00,0.40209132,0.19384652,0.40406215
2012-06-04 11:25:00,0.4081667,0.18143916,0.4103942
2012-06-04 11:30:00,0.4071281,0.1838281,0.40904385
2012-06-04 11:35:00,0.4051129,0.18788418,0.4070029
2012-06-04 11:40:00,0.4074365,0.18312228,0.40944123
2012-06-04 11:45:00,0.40708932,0.18269596,0.41021472
2012-06-04 11:50:00,0.40436167,0.1889574,0.4066809
2012-06-04 11:55:00,0.4084955,0.1813013,0.41020322
2012-06-04 12:00:00,0.40859646,0.18063274,0.41077086
2012-06-04 12:05:00,0.39913633,0.19885445,0.40200925
2012-06-04 12:10:00,0.39746433,0.20292974,0.39960596
2012-06-04 12:15:00,0.41111392,0.17587297,0.41301307
2012-06-04 12:20:00,0.4119229,0.17423873,0.41383836
2012-06-04 12:25:00,0.41230875,0.17230728,0.41538396
2012-06-04 12:30:00,0.4067131,0.18350385,0.40978304
2012-06-04 12:35:00,0.40854615,0.17910711,0.4123467
2012-06-04 12:40:00,0.40332726,0.18814391,0.4085289
2012-06-04 12:45:00,0.40607584,0.18358761,0.41033655
2012-06-04 12:50:00,0.40497997,0.18692777,0.4080922
2012-06-04 12:55:00,0.40166274,0.1925551,0.40578207
2012-06-04 13:00:00,0.40466022,0.1869648,0.408375
2012-06-04 13:05:00,0.4006516,0.194817,0.40453142
2012-06-04 13:10:00,0.3994517,0.19930314,0.40124518
2012-06-04 13:15:00,0.41426212,0.17032625,0.41541162
2012-06-04 13:20:00,0.39729175,0.20358308,0.3991252
2012-06-04 13:25:00,0.402836,0.19233409,0.40482992
2012-06-04 13:30:00,0.40483922,0.18803893,0.4071219
2012-06-04 13:35:00,0.40241554,0.19394438,0.40364003
2012-06-04 13:40:00,0.40647116,0.18607894,0.4074499
2012-06-04 13:45:00,0.39388844,0.21015173,0.3959598
2012-06-04 13:50:00,0.37631848,0.24684021,0.3768413
2012-06-04 13:55:00,0.416191,0.16962263,0.4141863
2012-06-04 14:00:00,0.42064995,0.15916087,0.4201892
2012-06-04 14:05:00,0.40740713,0.18575588,0.406837
2012-06-04 14:10:00,0.39725402,0.20705524,0.39569077
2012-06-04 14:15:00,0.40087748,0.20206292,0.39705962
2012-06-04 14:20:00,0.40925235,0.16682813,0.42391944
2012-06-04 14:25:00,0.3920022,0.22114941,0.3868484
2012-06-04 14:30:00,0.4128642,0.1719452,0.41519064
2012-06-04 14:35:00,0.40853816,0.1828154,0.40864643
2012-06-04 14:40:00,0.40939122,0.18224142,0.40836737
2012-06-04 14:45:00,0.4115133,0.17702249,0.41146418
2012-06-04 14:50:00,0.39514333,0.20922771,0.39562893
2012-06-04 14:55:00,0.40937328,0.18016297,0.41046375
2012-06-04 15:00:00,0.41519538,0.17103665,0.41376796
2012-06-04 15:05:00,0.4103053,0.17852835,0.41116637
2012-06-04 15:10:00,0.4003684,0.19952066,0.40011096
2012-06-04 15:15:00,0.40649614,0.1865878,0.40691602
2012-06-04 15:20:00,0.414082,0.1720095,0.41390854
2012-06-04 15:25:00,0.41137642,0.17861834,0.41000518
2012-06-04 15:30:00,0.38508517,0.22986501,0.38504985
2012-06-04 15:35:00,0.40709633,0.18706033,0.40584338
2012-06-04 15:40:00,0.40866113,0.18277967,0.40855923
2012-06-04 15:45:00,0.41033772,0.1800445,0.40961778
